state,id,para,total,April,May,June,July,August,September,October,November,December,January,February,March,Total
,14.10.1.a,Number of male patients admitted (Inpatients) during the month,1. Children,24665,22454,25629,27301,25435,24610,20678,20601,20483,26043,21681,21297,280877
,,,2. Adults,106900,95030,103900,101770,100160,105216,92675,89883,87727,101980,89740,92667,1167648
,14.10.1.b,Number of female patients (Inpatients) admitted during the month,1. Children,22577,20290,22156,25442,22289,22540,18747,20108,18711,25567,19867,18768,257062
,,,2. Adults,162561,152460,171655,158688,157600,169450,151875,146065,141551,155823,149746,154590,1872064
,14.10.1.c,Total number of patients admitted (Inpatients) during the month (sum of items 14.10.1.a and 14.10.1.b),1. Children,47242,42744,47785,52743,47724,47150,39425,40709,39194,51610,41548,40065,537939
,,,2. Adults,269461,247490,275555,260458,257760,274666,244550,235948,229278,257803,239486,247257,3039712
,14.10.2.a,Number of death cases of Inpatient males,TOTAL,1998,1938,1816,1898,1998,1914,1772,1862,1865,1869,1802,1745,22477
,14.10.2.b,Number of death cases of Inpatient females,TOTAL,1201,1222,1163,1114,1797,1128,1051,1148,1081,1585,1461,996,14947
,14.10.2.c,Number of cases of death of Inpatients (sum of items 14.10.2.a and 14.10.2.b),TOTAL,3199,3160,2979,3012,3795,3042,2823,3010,2946,3454,3263,2741,37424
,14.11,In-Patient Head Count at midnight,TOTAL,443301,364173,392780,404922,414991,391327,404517,399246,379780,433176,426456,437960,4892629
,14.12.1,OPD attendance (All),TOTAL,4888741,4550437,4938047,5187882,5018500,5388932,4517835,4683023,4689045,4685452,4770840,4682026,58000760
,14.13.1,Number of major operations carried out using general or spinal anaesthesia,TOTAL,35789,34727,29530,32295,27072,24262,20764,27928,25562,28640,26303,29628,342500
,14.13.1A,"Out of 14.13.1,Gynecology- Hysterectomy surgeries",TOTAL,2,0,2,4,2,5,6,1664,1197,1275,1953,1367,7477
,14.13.2,Number of minor operations carried out without anaesthesia or using local anaesthesia,TOTAL,31939,33218,31431,32833,31406,29074,22511,27230,27528,25689,23012,26797,342668
,14.14.a,Number of patients given AYUSH treatment,TOTAL,113210,109918,134100,132990,141460,139978,143825,138358,127800,124385,131458,133203,1570685
,14.14.b,Number of patients on whom Dental Procedure was conducted,TOTAL,28659,27275,29766,29158,28679,30587,31834,32135,30348,28981,31844,31419,360685
,14.14.c,Number of Adolescents counselled,TOTAL,11488,11033,10249,11875,12124,12770,11774,10349,10291,10659,10709,10407,133728
,15.1.1.a,Number of Haemoglobin (Hb) tests conducted,TOTAL,368612,309358,316672,358229,344956,340933,289325,303573,302446,285364,311918,305513,3836899
,15.1.1.b,"Out of the total number of Hb tests conducted, number of cases having Hb less than 7gm/dl",TOTAL,22038,21519,19943,23895,23331,24210,19104,20232,22247,19050,24048,24649,264266
,15.1.2.a,Number of HIV tests conducted on males,1. Number tested,59956,56361,58208,63045,64366,67292,58586,60543,59940,46025,49960,58343,702625
,,,2. Number Positive,1969,1866,1413,1697,1512,1860,1260,1794,1932,988,1360,1140,18791
,15.1.2.b,Number of HIV tests conducted on Female-Non ANC (i.e. non pregnant females),1. Number tested,50389,51663,52603,55175,53872,61141,54284,52962,51330,38945,46796,53525,622685
,,,2. Number Positive,2199,2036,1290,1317,1185,1992,1068,1429,1386,1084,1197,926,17109
,15.1.2.c,Number of HIV tests conducted on Female with ANC (i.e. pregnant females),1. Number tested,83257,83372,91314,92476,82392,96609,85564,82369,84171,63609,74363,92072,1011568
,,,2. Number Positive,2218,1407,1028,1032,662,859,1055,1387,1310,728,716,621,13023
,15.1.2.d,Total number of HIV tests conducted (sum of items 15.1.2.a to 15.1.2.c),1. Number tested,193602,191396,202125,210696,200630,225042,198434,195874,195441,148579,171119,203940,2336878
,,,2. Number Positive,6386,5309,3731,4046,3359,4711,3383,4610,4628,2800,3273,2687,48923
,15.2,Number of Widal tests conducted,Number tested,31761,29517,43660,51853,49390,44613,36035,33329,33469,32058,35342,32875,453902
,15.3.a,Number of VDRL tests conducted on males,Number tested,7670,7227,6849,7209,6568,6253,6069,6116,5045,5593,6287,5932,76818
,15.3.b,Number of VDRL tests conducted on Female-Non ANC (i.e. non pregnant females),Number tested,9918,8925,9099,9970,9236,9440,7855,10313,8395,9259,9062,8026,109498
,15.3.c,Number of VDRL tests conducted on Female with ANC (i.e. pregnant females),Number tested,42550,42381,48277,47907,43055,51271,45169,42842,45786,45345,46448,51900,552931
,15.3.d,Total number of VDRL tests conducted (sum of items 15.3.a to 15.3.c),Number tested,60138,58533,64225,65086,58859,66964,59093,59271,59226,60197,61797,65858,739247
,15.4.1,Number of blood smears examined for Malaria,TOTAL,556054,566793,682545,698501,663923,653170,562542,565166,569352,516265,575548,575393,7185252
,15.4.2,"Out of blood smears examined for malaria, number of blood smears tested positive for Plasmodium Vivax",TOTAL,3443,2861,4125,3319,2493,3812,2330,3829,1787,2300,2559,1562,34420
,15.4.3,"Out of blood smears examined for malaria, number of blood smears tested positive for Plasmodium Falciparum",TOTAL,145,313,207,327,254,208,174,179,186,412,152,115,2672
,16.1.1,Stock position of DPT vaccines,1. Balance From Previous Month,316480,255800,229400,245490,118800,137430,209800,195920,174730,198450,280340,202410,2565050
,,,2. Stocks Received,206500,179700,287000,227500,273740,344550,166800,179000,192000,237560,104500,158000,2556850
,,,3. Unusable Stock,0,0,6000,0,0,0,0,0,36000,0,0,0,42000
,,,4. Stock Distributed,267180,206100,264910,354190,255110,269180,180680,196190,132280,155670,182430,218560,2682480
,,,5. Total Stock,255800,229400,245490,118800,137430,212800,195920,178730,198450,280340,202410,141850,2397420
,16.1.1A,Stock Position of Pentavalent,1. Balance From Previous Month,193340,178100,233320,263590,250170,258350,302540,320170,328090,325460,448370,356030,3457530
,,,2. Stocks Received,208150,189100,303000,335100,309000,327500,269080,319360,384500,384500,226000,372190,3627480
,,,3. Unusable Stock,0,0,0,0,0,0,0,0,69000,10,0,0,69010
,,,4. Stock Distributed,233370,130880,274230,348520,300820,280570,288620,303940,318130,264080,318340,294450,3355950
,,,5. Total Stock,168120,236320,262090,250170,258350,305280,283000,335590,325460,445870,356030,433770,3660050
,16.1.2,Stock position of OPV vaccines,1. Balance From Previous Month,309970,338490,449250,700830,445790,585140,661210,624190,695820,728680,919500,774500,7233370
,,,2. Stocks Received,586220,676100,962000,725000,912000,681500,615000,739100,696000,5866960,6185240,540800,19185920
,,,3. Unusable Stock,0,0,12000,0,0,0,0,0,132500,0,0,0,144500
,,,4. Stock Distributed,557700,565340,698420,980040,772650,605930,652020,667470,530640,5676140,6330240,510390,18546980
,,,5. Total Stock,338490,449250,700830,445790,585140,660710,624190,695820,728680,919500,774500,804910,7727810
,16.1.3,Stock position of TT vaccines,1. Balance From Previous Month,527130,457750,493820,498180,380370,311160,369030,359190,251295,212685,384825,294155,4539590
,,,2. Stocks Received,295300,302250,402500,487000,563000,569500,426500,214500,306500,481500,296500,477070,4822120
,,,3. Unusable Stock,0,0,9000,0,0,0,39530,0,55000,0,0,0,103530
,,,4. Stock Distributed,364680,266180,389140,604810,632210,517630,396810,322395,290110,309360,387170,337365,4817860
,,,5. Total Stock,457750,493820,498180,380370,311160,363030,359190,251295,212685,384825,294155,433860,4440320
,16.1.4,Stock position of DT vaccines,1. Balance From Previous Month,0,0,0,0,0,0,0,16650,0,0,0,0,16650
,,,2. Stocks Received,0,13000,0,0,0,0,0,0,0,0,0,0,13000
,,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,4. Stock Distributed,0,13000,0,0,0,0,0,4750,0,0,0,0,17750
,,,5. Total Stock,0,0,0,0,0,0,0,11900,0,0,0,0,11900
,16.1.5,Stock position of BCG vaccines,1. Balance From Previous Month,224175,193435,253080,259400,270020,307600,327430,262430,265100,294380,282940,215900,3155890
,,,2. Stocks Received,203800,252500,265000,268500,279500,220000,168500,220000,250500,197100,105500,304530,2735430
,,,3. Unusable Stock,0,0,5000,0,0,0,0,0,58500,0,0,0,63500
,,,4. Stock Distributed,234540,192855,253680,257880,241920,200170,227990,217330,162560,208540,172540,230400,2600405
,,,5. Total Stock,193435,253080,259400,270020,307600,327430,267940,265100,294540,282940,215900,290030,3227415
,16.1.6,Stock position of Measles vaccines,1. Balance From Previous Month,164945,145145,214120,211845,215590,186920,225705,200470,225693,329798,286805,229690,2636726
,,,2. Stocks Received,166250,247250,231000,246000,172000,214000,173750,236225,359500,153000,125000,202500,2526475
,,,3. Unusable Stock,0,0,4500,0,0,0,0,9250,63500,0,0,0,77250
,,,4. Stock Distributed,186050,178275,228775,242255,200670,175215,198985,201752,191895,195993,182115,180310,2362290
,,,5. Total Stock,145145,214120,211845,215590,186920,225705,200470,225693,329798,286805,229690,251880,2723661
,16.1.7,Stock position of JE vaccines,1. Balance From Previous Month,11565,13905,16165,18000,25710,36085,18955,37910,106550,119985,47120,22920,474870
,,,2. Stocks Received,22000,21000,46000,35000,62900,15000,65000,680000,65000,45000,20000,54465,1131365
,,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,4. Stock Distributed,19660,18740,44165,27290,52525,32130,46045,611360,51565,117865,44200,43585,1109130
,,,5. Total Stock,13905,16165,18000,25710,36085,18955,37910,106550,119985,47120,22920,33800,497105
,16.1.8,Stock position of Hepatitis B vaccines,1. Balance From Previous Month,294940,214740,180730,158790,169670,211410,197080,173860,166020,183330,187370,163030,2300970
,,,2. Stocks Received,192400,168000,186500,206000,194810,94310,70500,49800,80050,76260,38500,21800,1378930
,,,3. Unusable Stock,0,0,7000,0,0,0,0,0,19000,0,0,0,26000
,,,4. Stock Distributed,272600,202000,201440,194620,152730,108640,94170,57640,43740,72220,61850,41210,1502860
,,,5. Total Stock,214740,180740,158790,170170,211750,197080,173410,166020,183330,187370,164020,143620,2151040
,16.2.1,Stock Position of IU 380 A (to be used for Family Planning),1. Balance From Previous Month,97989,98414,93106,130666,138721,135887,112302,114632,122809,103559,97484,98109,1343678
,,,2. Stocks Received,24600,11900,52400,38200,30700,20000,13200,12237,4200,19900,9050,5400,241787
,,,3. Unusable Stock,0,0,200,0,0,0,0,0,0,0,0,0,200
,,,4. Stock Distributed,24175,18008,14640,30145,33534,43585,10870,4060,23450,25975,5075,14312,247829
,,,5. Total Stock,98414,92306,130666,138721,135887,112302,114632,122809,103559,97484,101459,89197,1337436
,16.2.2,Stock Position of Condoms (to be used for Family Planning),1. Balance From Previous Month,1173290,1274550,1237610,1759820,1637135,1524215,1473690,1589270,1646930,1545590,1724410,1680200,18266710
,,,2. Stocks Received,372000,546000,840000,779680,1010000,777120,528000,277200,387600,757320,314290,235180,6824390
3. Unusable Stock,,,0,0,0,0,0,0,0,0,0,0,0,0,0,
4. Stock Distributed,,,270740,583020,317790,902365,1122920,827645,412420,219540,488940,575000,358500,517020,6595900,
5. Total Stock,,,1274550,1237530,1759820,1637135,1524215,1473690,1589270,1646930,1545590,1727910,1680200,1398360,18495200,
16.2.3,Stock Position of Oral Contraceptive (to be used for Family Planning),1. Balance From Previous Month,16160,28470,106230,120330,106310,123480,153470,165441,160261,127111,95481,82731,1285475,
,,2. Stocks Received,22000,101800,64000,41400,154400,149480,60091,18800,12800,1200,1000,1000,627971,
,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,4. Stock Distributed,10690,24040,49900,55420,125030,106290,47980,15180,45950,31830,13750,12300,538360,
,,5. Total Stock,27470,106230,120330,106310,135680,166670,165581,169061,127111,96481,82731,71431,1375086,
16.2.4,Stock Position of Emergency Contraceptive (to be used for Family Planning),1. Balance From Previous Month,28170,23940,25810,39410,51970,60550,46753,35663,37863,20713,19123,22003,411968,
,,2. Stocks Received,0,8880,20400,11520,16560,45480,37140,4500,0,1000,3840,4960,154280,
,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,4. Stock Distributed,4230,7010,4120,2580,16845,50112,48370,2300,17150,1470,360,12070,166617,
,,5. Total Stock,23940,25810,42090,48350,51685,55918,35523,37863,20713,20243,22603,14893,399631,
16.2.5,Stock Position of Tubal Rings (to be used for Family Planning),1. Balance From Previous Month,118071,115350,120800,129280,154495,132220,148150,147115,138039,137404,122499,116264,1579687,
,,2. Stocks Received,9450,15215,18380,32315,14365,9015,6965,0,9915,0,11110,21590,148320,
,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,4. Stock Distributed,12171,9765,9500,7600,22025,7100,8000,9076,9250,12800,12050,10865,130202,
,,5. Total Stock,115350,120800,129680,153995,146835,134135,147115,138039,138704,124604,121559,126989,1597805,
16.3.01,Stock Position of Oxytocin Injection,1. Balance From Previous Month,42058,36574,36524,34264,33264,31855,18590,12390,0,0,0,0,245519,
,,2. Stocks Received,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,4. Stock Distributed,5484,50,2260,1000,1409,13265,6200,12390,0,0,0,0,42058,
,,5. Total Stock,36574,36524,34264,33264,31855,18590,12390,0,0,0,0,0,203461,
16.3.02,Stock Position of Gloves,1. Balance From Previous Month,14845,12783,12693,11496,8283,7726,6885,6304,6095,6087,6335,6235,105767,
,,2. Stocks Received,0,1500,0,0,0,0,0,0,0,425,0,5900,7825,
,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,4. Stock Distributed,2062,1590,1197,3213,557,841,581,209,8,175,100,4775,15308,
,,5. Total Stock,12783,12693,11496,8283,7726,6885,6304,6095,6087,6337,6235,7360,98284,
16.3.03,Stock Position of MVA Syringes,1. Balance From Previous Month,319,319,300,217,179,178,51,7,7,72,65,65,1779,
,,2. Stocks Received,0,99,0,0,0,0,0,0,65,0,0,0,164,
,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,4. Stock Distributed,0,118,83,38,1,127,44,0,0,0,0,20,431,
,,5. Total Stock,319,300,217,179,178,51,7,7,72,72,65,45,1512,
16.3.04,Stock Position of Fluconazole Tablets,1. Balance From Previous Month,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,2. Stocks Received,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,4. Stock Distributed,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
16.3.05,Stock Position of Blood Transfusion Sets,1. Balance From Previous Month,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,2. Stocks Received,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,4. Stock Distributed,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
16.3.06,Stock Position of Gluteraldehyde solution of 2% concentration,1. Balance From Previous Month,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,2. Stocks Received,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,4. Stock Distributed,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
16.3.07,Stock Position of IFA Tablets,1. Balance From Previous Month,3104563,2196820,1845500,1623000,1188700,129000,40900,3400,0,0,0,0,10131883,
,,2. Stocks Received,0,0,0,0,22300,0,0,0,0,20000,0,140800,183100,
,,3. Unusable Stock,0,0,37000,0,795700,0,0,0,0,0,0,0,832700,
,,4. Stock Distributed,907743,351320,185500,434300,286300,88100,37500,3400,0,20000,0,126000,2440163,
,,5. Total Stock,2196820,1845500,1623000,1188700,129000,40900,3400,0,0,0,0,14800,7042120,
16.3.08,Stock Position of IFA Syrup (Paediatric),1. Balance From Previous Month,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,2. Stocks Received,0,0,3140,0,0,0,0,0,0,0,0,0,3140,
,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,4. Stock Distributed,0,0,1844,0,0,0,0,0,0,0,0,0,1844,
,,5. Total Stock,0,0,1296,0,0,0,0,0,0,0,0,0,1296,
16.3.09,Stock Position of Paediatrics Antibiotics (Cotrimaxozole and Injectable Gentamicin),1. Balance From Previous Month,5215,4915,4815,4265,393865,361607,359575,331775,330875,313075,431675,401125,2942782,
,,2. Stocks Received,0,0,0,399900,9492,0,0,0,0,175200,0,0,584592,
,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,4. Stock Distributed,300,100,550,10300,41750,2032,27800,900,17800,56600,30550,23200,211882,
,,5. Total Stock,4915,4815,4265,393865,361607,359575,331775,330875,313075,431675,401125,377925,3315492,
16.3.10,Stock Position of Vitamin A solution,1. Balance From Previous Month,723,454,343,12661,3604,1220,1098,1013,465,3444,69491,44916,139432,
,,2. Stocks Received,0,0,22775,264654,4078,0,0,0,166604,109332,0,2447,569890,
,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,4. Stock Distributed,269,111,8457,253847,4562,122,85,548,163625,60014,7925,2624,502189,
,,5. Total Stock,454,343,14661,23468,3120,1098,1013,465,3444,52762,61566,44739,207133,
16.3.11,Stock of ORS (New WHO formulation),1. Balance From Previous Month,0,0,0,175231,565610,959735,1149303,724403,683501,649216,716578,606078,6229655,
,,2. Stocks Received,0,200,158375,619611,556615,322148,0,100000,90906,115362,0,0,1963217,
,,3. Unusable Stock,0,0,0,0,0,0,1800,0,0,0,0,0,1800,
,,4. Stock Distributed,0,200,0,253902,162490,132580,423100,138582,125191,47600,110500,55156,1449301,
,,5. Total Stock,0,0,158375,540940,959735,1149303,724403,685821,649216,716978,606078,550922,6741771,
16.4.1,Stock Position of 0.1 ml Syringes(AD),1. Balance From Previous Month,105507,111435,146255,175795,92275,75885,65905,71140,79145,103850,162585,149865,1339642,
,,2. Stocks Received,92800,107000,163000,7000,65600,48000,38000,116900,81200,158400,102500,135000,1115400,
,,3. Unusable Stock,1930,0,3000,0,0,0,0,0,12000,0,200,0,17130,
,,4. Stock Distributed,83542,72180,130460,90520,74540,57980,38765,101495,44495,99665,115020,104215,1012877,
,,5. Total Stock,112835,146255,175795,92275,83335,65905,65140,86545,103850,162585,149865,180650,1425035,
16.4.2,Stock Position of 0.5 ml Syringes(AD),1. Balance From Previous Month,1327800,1278260,1130540,1657380,1052790,1233970,900350,714670,943930,907540,1487780,1227070,13862080,
,,2. Stocks Received,759400,457200,1294100,241200,1075100,334800,731600,1691200,347400,1182300,626600,484600,9225500,
,,3. Unusable Stock,0,0,14600,25000,0,0,0,0,5000,0,1000,0,45600,
,,4. Stock Distributed,747140,639720,752660,820790,852520,668420,917280,1413940,378790,602060,879110,573550,9245980,
,,5. Total Stock,1340060,1095740,1657380,1052790,1275370,900350,714670,991930,907540,1487780,1234270,1138120,13796000,
16.4.3,Stock Position of 5.0 ml Syringes(Disposable),1. Balance From Previous Month,135000,128487,156037,165952,129720,123080,128685,117070,120740,110840,163845,141870,1621326,
,,2. Stocks Received,53300,52700,85700,5600,55200,54800,37750,213300,24600,101100,48300,74100,806450,
,,3. Unusable Stock,0,0,1000,0,0,0,300,0,0,0,200,0,1500,
,,4. Stock Distributed,50013,35550,72885,41832,51040,49195,48885,200530,34500,48095,68195,78055,778775,
,,5. Total Stock,138287,145637,167852,129720,133880,128685,117250,129840,110840,163845,143750,137915,1647501,
17.1,Number of cases of Infant deaths within 24 hrs of birth,TOTAL,69,58,47,48,49,66,62,54,33,55,37,36,614,
17.2.1,Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being Sepsis,1. Up to 1 Weeks of Birth,21,32,22,23,26,25,16,31,35,27,25,28,311,
,,2. Between 1 week & 4 weeks of birth,12,13,13,7,7,7,10,6,10,7,7,4,103,
,,3. Total,33,45,35,30,33,32,26,37,45,34,32,32,414,
17.2.2,Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being Asphyxia,1. Up to 1 Weeks of Birth,60,67,47,75,61,45,32,88,63,55,64,50,707,
,,2. Between 1 week & 4 weeks of birth,18,9,11,10,10,7,14,4,6,4,3,,96,
,,3. Total,78,76,58,85,71,52,46,92,69,59,67,50,803,
17.2.3,Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being LBW,1. Up to 1 Weeks of Birth,46,45,60,67,56,56,80,61,53,62,77,55,718,
,,2. Between 1 week & 4 weeks of birth,19,10,13,20,16,16,14,16,9,7,8,6,154,
,,3. Total,65,55,73,87,72,72,94,77,62,69,85,61,872,
17.2.4,"Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being other than Sepsis, Asphyxia and LBW",1. Up to 1 Weeks of Birth,32,53,47,38,37,27,38,67,54,58,67,61,579,
,,2. Between 1 week & 4 weeks of birth,10,19,22,20,11,19,21,12,18,8,11,8,179,
,,3. Total,42,72,69,58,48,46,59,79,72,66,78,69,758,
17.3.1,Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being Pneumonia,1. Between 1 month and 11 months,21,26,18,22,29,22,16,31,34,28,24,23,294,
,,2. Between 1 year & 5 years,10,4,7,2,8,1,7,3,4,3,4,2,55,
,,3. Total,31,30,25,24,37,23,23,34,38,31,28,25,349,
17.3.2,Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being Diarrhoea,1. Between 1 month and 11 months,1,,1,1,1,1,3,4,2,3,,3,20,
,,2. Between 1 year & 5 years,1,,1,,1,1,,,,1,1,,6,
,,3. Total,2,,2,1,2,2,3,4,2,4,1,3,26,
17.3.3,Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being Fever related,1. Between 1 month and 11 months,5,8,5,4,4,10,4,5,5,3,2,3,58,
,,2. Between 1 year & 5 years,3,3,4,5,4,1,3,2,4,2,,1,32,
,,3. Total,8,11,9,9,8,11,7,7,9,5,2,4,90,
17.3.4,Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being Measles,1. Between 1 month and 11 months,,,,,,,,,,,,,,
,,2. Between 1 year & 5 years,,,2,,1,,,2,1,,,,6,
,,3. Total,,,2,,1,,,2,1,,,,6,
17.3.5,"Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being other than Pneumonia, Diarrhoea, Fever related and Measles",1. Between 1 month and 11 months,52,57,76,59,64,69,66,66,75,84,68,71,807,
,,2. Between 1 year & 5 years,30,27,20,22,26,28,29,24,23,20,16,23,288,
,,3. Total,82,84,96,81,90,97,95,90,98,104,84,94,1095,
17.4.1,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Diarrhoeal diseases,1. 6-14 yrs,,,,,1,,1,,1,1,2,,6,
,,2. 15-55 yrs.,6,5,9,6,5,9,4,9,7,7,6,10,83,
,,3. Above 55 yrs.,4,6,7,7,8,4,2,6,4,5,7,9,69,
,,4. Total,10,11,16,13,14,13,7,15,12,13,15,19,158,
17.4.2,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Tuberculosis,1. 6-14 yrs,3,4,3,,3,1,2,2,1,,2,1,22,
,,2. 15-55 yrs.,105,94,100,120,86,133,99,121,95,96,96,99,1244,
,,3. Above 55 yrs.,56,57,49,45,51,41,59,54,55,51,45,58,621,
,,4. Total,164,155,152,165,140,175,160,177,151,147,143,158,1887,
17.4.3,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Respiratory diseases including infections,1. 6-14 yrs,7,3,3,5,15,7,4,6,7,4,3,6,70,
,,2. 15-55 yrs.,214,185,189,230,186,192,201,229,184,214,181,175,2380,
,,3. Above 55 yrs.,696,592,698,659,824,758,720,697,781,785,682,574,8466,
,,4. Total,917,780,890,894,1025,957,925,932,972,1003,866,755,10916,
17.4.4,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Malaria,1. 6-14 yrs,1,,1,2,,,,,,2,,,6,
,,2. 15-55 yrs.,3,,2,3,5,2,3,2,6,3,,2,31,
,,3. Above 55 yrs.,2,2,5,2,5,1,2,2,4,4,5,1,35,
,,4. Total,6,2,8,7,10,3,5,4,10,9,5,3,72,
17.4.5,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being other Fever related,1. 6-14 yrs,4,7,11,11,10,6,3,6,4,1,5,7,75,
,,2. 15-55 yrs.,60,99,129,148,91,78,108,112,74,100,102,83,1184,
,,3. Above 55 yrs.,67,66,100,113,111,84,60,76,67,83,83,73,983,
,,4. Total,131,172,240,272,212,168,171,194,145,184,190,163,2242,
17.4.6,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being HIV/AIDS,1. 6-14 yrs,3,3,1,3,2,4,2,3,3,,4,3,31,
,,2. 15-55 yrs.,155,145,134,153,151,172,137,174,126,153,134,114,1748,
,,3. Above 55 yrs.,20,17,26,26,25,23,24,15,31,19,19,13,258,
,,4. Total,178,165,161,182,178,199,163,192,160,172,157,130,2037,
17.4.7,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Heart disease or related to Hypertension,1. 6-14 yrs,15,10,20,10,16,15,5,8,10,12,13,8,142,
,,2. 15-55 yrs.,826,726,859,871,897,928,892,950,857,807,758,718,10089,
,,3. Above 55 yrs.,1296,1106,1295,1371,1493,1407,1361,1320,1410,1414,1297,1213,15983,
,,4. Total,2137,1842,2174,2252,2406,2350,2258,2278,2277,2233,2068,1939,26214,
17.4.8,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Neurological disease including strokes,1. 6-14 yrs,11,11,13,6,10,11,17,13,15,7,13,9,136,
,,2. 15-55 yrs.,221,226,241,255,268,296,266,305,254,252,209,207,3000,
,,3. Above 55 yrs.,791,698,882,998,1110,1030,984,950,919,945,791,697,10795,
,,4. Total,1023,935,1136,1259,1388,1337,1267,1268,1188,1204,1013,913,13931,
17.4.9(a),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being Abortion,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-49 yrs,,1,1,,1,,,2,,,2,,7,
,,3. Above 49 yrs.,,,,,,,,,,,,,,
,,4. Total,,1,1,,1,,,2,,,2,,7,
17.4.9(b),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being Obstructed or prolonged labour,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-49 yrs,8,4,8,5,5,9,5,2,2,5,4,5,62,
,,3. Above 49 yrs.,,,,,,,,,,,,,,
,,4. Total,8,4,8,5,5,9,5,2,2,5,4,5,62,
17.4.9(c),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being Severe hypertesnion or fits,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-49 yrs,9,7,10,5,4,9,9,7,6,4,3,10,83,
,,3. Above 49 yrs.,,,,,,,,,,,,,,
,,4. Total,9,7,10,5,4,9,9,7,6,4,3,10,83,
17.4.9(d),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being Bleeding,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-49 yrs,5,3,2,6,4,5,8,6,1,3,1,9,53,
,,3. Above 49 yrs.,,,,,,,,,,,,,,
,,4. Total,5,3,2,6,4,5,8,6,1,3,1,9,53,
17.4.9(e),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being High Fever,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-49 yrs,1,7,5,3,3,4,3,6,1,3,1,1,38,
,,3. Above 49 yrs.,,,,,,,,,,,,,,
,,4. Total,1,7,5,3,3,4,3,6,1,3,1,1,38,
17.4.9(f),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being other causes (excluding abortion, obstructed or prolonged labour, severe hypertension or fits,,1. 6-14 yrs,,,,,,,,,,,
,,2. 15-49 yrs,37,14,29,29,24,23,26,30,18,18,17,20,285,
