state,id,para,total,April,May,June,July,August,September,October,November,December,January,February,March,Total
,,2. Stocks Received,,,,,,,,,,1450,,,1450,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,,,,,,,,,,750,,,750,
,,5. Total Stock,0,0,0,0,0,0,0,0,0,11790,0,0,11790,
16.3.06,Stock Position of Gluteraldehyde solution of 2% concentration,1. Balance From Previous Month,200,171,207,163,157,117,105,98,56,53,50,38,1415,
,,2. Stocks Received,,,,,,,,,,,,,,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,29,34,44,6,40,12,2,23,5,3,10,3,211,
,,5. Total Stock,171,137,163,157,117,105,103,75,51,50,40,35,1204,
16.3.07,Stock Position of IFA Tablets,1. Balance From Previous Month,97294896,124696859,115278365,127994764,121710542,109366616,110802616,106409412,97927925,106723148,109187824,96521468,1323914435,
,,2. Stocks Received,34693328,16837925,18183506,23311369,14729112,20400306,21565620,23774730,33646068,15463742,9226774,8034813,239867293,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,22021043,23893350,21817366,21113092,19847158,18096956,19360271,23602464,27080077,20986710,14623342,15628393,248070222,
,,5. Total Stock,109967181,117641434,111644505,130193041,116592496,111669966,113007965,106581678,104493916,101200180,103791256,88927888,1315711506,
16.3.08,Stock Position of IFA Syrup (Paediatric),1. Balance From Previous Month,6572371,6564562,9769127,9619453,12012926,13463727,9879983,7484008,5283503,9805013,9481113,9014055,108949841,
,,2. Stocks Received,5585103,749317,535247,567610,949086,434591,9107012,5373603,1006974,1189848,578483,807182,26884056,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,711219,479922,784969,1138866,1725076,3084117,2277467,1330187,920025,1839286,1657272,1860597,17809003,
,,5. Total Stock,11446255,6833957,9519405,9048197,11236936,10814201,16709528,11527424,5370452,9155575,8402324,7960640,118024894,
16.3.09,Stock Position of Paediatrics Antibiotics (Cotrimaxozole and Injectable Gentamicin),1. Balance From Previous Month,21385,57335,13635,5150,3250,1400,12262,250,56000,909202,21800,17050,1118719,
,,2. Stocks Received,,,,,,,301875,5600,50000,15100,,,372575,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,4270,23300,8485,1900,1850,1050,77900,5750,30150,91010,4750,1700,252115,
,,5. Total Stock,17115,34035,5150,3250,1400,350,236237,100,75850,833292,17050,15350,1239179,
16.3.10,Stock Position of Vitamin A solution,1. Balance From Previous Month,4122204,4725552,5154872,5669459,4957567,4685399,4317513,4827576,6265747,7550532,7373911,5877017,65527349,
,,2. Stocks Received,1548476,738304,1053954,2802169,526700,422689,600565,1183581,708472,626629,545201,473767,11230507,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,533882,296599,327912,2405022,324908,302758,255637,295578,230349,306990,675682,398150,6353467,
,,5. Total Stock,5136798,5167257,5880914,6066606,5159359,4805330,4662441,5715579,6743870,7870171,7243430,5952634,70404389,
16.3.11,Stock of ORS (New WHO formulation),1. Balance From Previous Month,981468,1034817,1024140,972006,981945,830322,722189,617724,843139,825150,776852,777564,10387316,
,,2. Stocks Received,369617,221720,263494,269123,172876,146485,172453,292881,265517,140845,240443,189275,2744729,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,359400,265983,326075,351459,272723,199358,221390,188884,171060,147999,177146,164546,2846023,
,,5. Total Stock,991685,990554,961559,889670,882098,777449,673252,721721,937596,817996,840149,802293,10286022,
16.4.1,Stock Position of 0.1 ml Syringes(AD),1. Balance From Previous Month,295751,233326,299010,279002,282614,261375,227552,190912,178812,256404,284785,250015,3039558,
,,2. Stocks Received,68959,87411,161597,136535,76343,74994,128890,90585,105155,115408,51768,44755,1142400,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,108086,84195,136160,135419,85480,103394,90860,87672,72956,96896,84024,72317,1157459,
,,5. Total Stock,256624,236542,324447,280118,273477,232975,265582,193825,211011,274916,252529,222453,3024499,
16.4.2,Stock Position of 0.5 ml Syringes(AD),1. Balance From Previous Month,3592695,3127854,3140355,3004009,2932643,2604783,2519579,517414,674504,2603240,2639097,2300711,29656884,
,,2. Stocks Received,302511,397430,394975,929405,419095,377965,280344,597875,527045,758247,334055,331320,5650267,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,724635,484746,578635,861911,542939,611662,502425,502372,385366,672909,652840,487878,7008318,
,,5. Total Stock,3170571,3040538,2956695,3071503,2808799,2371086,2297498,612917,816183,2688578,2320312,2144153,28298833,
16.4.3,Stock Position of 5.0 ml Syringes(Disposable),1. Balance From Previous Month,260253,161844,193322,215027,192182,159746,216539,214682,146251,165530,173086,138843,2237305,
,,2. Stocks Received,34179,60465,90355,129581,45400,34320,70401,54282,41440,61473,40760,25275,687931,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,82421,48684,69479,139316,65800,64796,54936,113737,50396,61051,49689,46330,846635,
,,5. Total Stock,212011,173625,214198,205292,171782,129270,232004,155227,137295,165952,164157,117788,2078601,
17.1,Number of cases of Infant deaths within 24 hrs of birth,TOTAL,241,281,372,361,353,453,390,376,316,382,327,425,4277,
17.2.1,Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being Sepsis,1. Up to 1 Weeks of Birth,5,6,3,6,5,6,13,5,11,2,13,18,93,
,,2. Between 1 week & 4 weeks of birth,5,3,1,3,3,6,3,5,6,1,5,100,141,
,,3. Total,10,9,4,9,8,12,16,10,17,3,18,118,234,
17.2.2,Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being Asphyxia,1. Up to 1 Weeks of Birth,33,32,36,48,35,41,35,46,36,28,31,36,437,
,,2. Between 1 week & 4 weeks of birth,13,15,15,10,18,10,8,18,11,10,28,22,178,
,,3. Total,46,47,51,58,53,51,43,64,47,38,59,58,615,
17.2.3,Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being LBW,1. Up to 1 Weeks of Birth,50,57,63,67,70,55,51,64,50,63,39,153,782,
,,2. Between 1 week & 4 weeks of birth,11,14,17,14,51,25,21,43,19,19,38,521,793,
,,3. Total,61,71,80,81,121,80,72,107,69,82,77,674,1575,
17.2.4,"Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being other than Sepsis, Asphyxia and LBW",1. Up to 1 Weeks of Birth,270,228,262,279,222,282,315,199,206,226,163,96,2748,
,,2. Between 1 week & 4 weeks of birth,77,98,64,102,74,109,136,78,91,79,51,178,1137,
,,3. Total,347,326,326,381,296,391,451,277,297,305,214,274,3885,
17.3.1,Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being Pneumonia,1. Between 1 month and 11 months,6,39,14,5,22,15,20,17,18,7,25,476,664,
,,2. Between 1 year & 5 years,2,21,9,7,8,15,12,7,10,2,17,1125,1235,
,,3. Total,8,60,23,12,30,30,32,24,28,9,42,1601,1899,
17.3.2,Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being Diarrhoea,1. Between 1 month and 11 months,4,13,6,4,15,9,6,14,,2,1,1004,1078,
,,2. Between 1 year & 5 years,1,5,4,6,6,4,2,1,1,37,4,10588,10659,
,,3. Total,5,18,10,10,21,13,8,15,1,39,5,11592,11737,
17.3.3,Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being Fever related,1. Between 1 month and 11 months,5,5,10,9,29,20,11,15,9,11,54,6283,6461,
,,2. Between 1 year & 5 years,,6,16,8,4,9,19,11,12,16,15,4491,4607,
,,3. Total,5,11,26,17,33,29,30,26,21,27,69,10774,11068,
17.3.4,Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being Measles,1. Between 1 month and 11 months,,3,3,2,3,,,,8,,7,559,585,
,,2. Between 1 year & 5 years,,,3,1,3,,,,,,,469,476,
,,3. Total,,3,6,3,6,,,,8,,7,1028,1061,
17.3.5,"Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being other than Pneumonia, Diarrhoea, Fever related and Measles",1. Between 1 month and 11 months,158,193,184,202,191,206,217,122,144,129,135,128,2009,
,,2. Between 1 year & 5 years,103,139,145,178,150,211,208,147,113,93,96,147,1730,
,,3. Total,261,332,329,380,341,417,425,269,257,222,231,275,3739,
17.4.1,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Diarrhoeal diseases,1. 6-14 yrs,,,,,,,,,,,,11,11,
,,2. 15-55 yrs.,,,210,,,,,,,,545,89,844,
,,3. Above 55 yrs.,,,,,,,,,,,,,,
,,4. Total,,,210,,,,,,,,545,100,855,
17.4.2,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Tuberculosis,1. 6-14 yrs,,,,,,,,,,,,89,89,
,,2. 15-55 yrs.,,,3,,1,,2,,,,,55,61,
,,3. Above 55 yrs.,,,,,,,,,,,,,,
,,4. Total,,,3,,1,,2,,,,,144,150,
17.4.3,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Respiratory diseases including infections,1. 6-14 yrs,,,,1,,,,,,,,553,554,
,,2. 15-55 yrs.,,,,1,,,,,,1,,4674,4676,
,,3. Above 55 yrs.,,,,,,,,,,,,,,
,,4. Total,,,,2,,,,,,1,,5227,5230,
17.4.4,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Malaria,1. 6-14 yrs,,,,1,,,,,,,,8,9,
,,2. 15-55 yrs.,,,,1,,,,,,1,,93,95,
,,3. Above 55 yrs.,,,,,,,,,,,,,,
,,4. Total,,,,2,,,,,,1,,101,104,
17.4.5,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being other Fever related,1. 6-14 yrs,,,,,,,,,,,,1441,1441,
,,2. 15-55 yrs.,,,,,2,,,,,25,,1140,1167,
,,3. Above 55 yrs.,,,,,,,,,,,,,,
,,4. Total,,,,,2,,,,,25,,2581,2608,
17.4.6,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being HIV/AIDS,1. 6-14 yrs,,,,,,,,,,,,170,170,
,,2. 15-55 yrs.,,,,,,,,,,,,5008,5008,
,,3. Above 55 yrs.,,,,,,,,,,,,,,
,,4. Total,,,,,,,,,,,,5178,5178,
17.4.7,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Heart disease or related to Hypertension,1. 6-14 yrs,,,,,,,,,,,,16,16,
,,2. 15-55 yrs.,,,,,1,,2,,,,,49,52,
,,3. Above 55 yrs.,,,,,,,,,,,,,,
,,4. Total,,,,,1,,2,,,,,65,68,
17.4.8,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Neurological disease including strokes,1. 6-14 yrs,,,,,,,,,,,,90,90,
,,2. 15-55 yrs.,,,,,,,,,,,,128,128,
,,3. Above 55 yrs.,,,,,,,,,,,,,,
,,4. Total,,,,,,,,,,,,218,218,
17.4.9(a),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being Abortion,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-49 yrs,,,,,,,,1,,,1,8,10,
,,3. Above 49 yrs.,,,,,,,,,,,,,,
,,4. Total,,,,,,,,1,,,1,8,10,
17.4.9(b),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being Obstructed or prolonged labour,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-49 yrs,2,2,,,2,1,,,,1,1,48,57,
,,3. Above 49 yrs.,,,,,,,,,,,,,,
,,4. Total,2,2,,,2,1,,,,1,1,48,57,
17.4.9(c),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being Severe hypertesnion or fits,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-49 yrs,1,4,2,7,2,1,3,1,3,3,3,52,82,
,,3. Above 49 yrs.,,,,,,,,,,,,,,
,,4. Total,1,4,2,7,2,1,3,1,3,3,3,52,82,
17.4.9(d),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being Bleeding,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-49 yrs,4,3,4,4,5,11,6,2,9,2,13,16,79,
,,3. Above 49 yrs.,,,,,,,,,,,,,,
,,4. Total,4,3,4,4,5,11,6,2,9,2,13,16,79,
17.4.9(e),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being High Fever,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-49 yrs,2,,4,,4,6,,2,3,1,2,65,89,
,,3. Above 49 yrs.,,,,,,,,,,,,,,
,,4. Total,2,,4,,4,6,,2,3,1,2,65,89,
17.4.9(f),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being other causes (excluding abortion; obstructed or prolonged labour; severe hypertension or fits;,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-49 yrs,9,7,11,9,9,15,8,1,2,7,5,8,91,
,,3. Above 49 yrs.,,,,,,,,,,,,,,
,,4. Total,9,7,11,9,9,15,8,1,2,7,5,8,91,
17.4.10,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Trauma or Accidents or Burn cases,1. 6-14 yrs,,,,,,,,,,,26,1879,1905,
,,2. 15-55 yrs.,,,,2,,,,,,,52,16,70,
,,3. Above 55 yrs.,,,,,,,,,,,,,,
,,4. Total,,,,2,,,,,,,78,1895,1975,
17.4.11,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being suicide,1. 6-14 yrs,,,,,,,,,,,1,44,45,
,,2. 15-55 yrs.,,,,,,,4,,,,,92,96,
,,3. Above 55 yrs.,,,,,,,,,,,,,,
,,4. Total,,,,,,,4,,,,1,136,141,
17.4.12,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Animal bites and stings,1. 6-14 yrs,,,,,,,,,,32,80,12,124,
,,2. 15-55 yrs.,,,,,,,,,,79,88,12,179,
,,3. Above 55 yrs.,,,,,,,,,,,,,,
,,4. Total,,,,,,,,,,111,168,24,303,
17.4.13(a),Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Known Acute disease,1. 6-14 yrs,,,,,,,,,,2,2,899,903,
,,2. 15-55 yrs.,,,,16,,,,,,2,,13,31,
,,3. Above 55 yrs.,,,,,,,,,,,,,,
,,4. Total,,,,16,,,,,,4,2,912,934,
17.4.13(b),Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Known Chronic disease,1. 6-14 yrs,,,,,,,,,,3,3,99791,99797,
,,2. 15-55 yrs.,,,,7,,,,,,3,,152,162,
,,3. Above 55 yrs.,,,,,,,,,,,,,,
,,4. Total,,,,7,,,,,,6,3,99943,99959,
17.4.13(c),Number of cases of Adolescent or Adult deaths (age 6 years & above) where the cause was not known,1. 6-14 yrs,,59,,,,,1,,,,,602,662,
,,2. 15-55 yrs.,,,23,27,,,6,,,,,90,146,
,,3. Above 55 yrs.,,,,,,,,,,,,,,
,,4. Total,,59,23,27,,,7,,,,,692,808,
Manipur,1.1,Total number of pregnant women Registered for ANC,TOTAL,9983,11270,10315,10249,9160,10837,9914,7876,8630,8615,7299,7522,111670
,1.1.1,Of which Number registered within first trimester (within 12 weeks),TOTAL,3467,3755,3492,3179,2859,3714,3765,3544,3265,3855,3101,3311,41307
,1.2,Number of Pregnant women registered under JSY,TOTAL,1960,1712,1778,1879,1730,2651,1968,1802,2033,1864,1630,2351,23358
,1.3,Number of pregnant women received 3 ANC check ups during pregnancy,TOTAL,3103,3061,3176,3461,3902,4094,4572,3754,4300,3010,3742,2831,43006
,1.4.1,Number of pregnant women given TT1 during current pregnancy,TOTAL,3280,3458,3312,3190,3269,3824,3148,3208,2932,2861,2459,2599,37540
,1.4.2,Number of pregnant women given TT2 or Booster during current pregnancy,TOTAL,2938,3096,3144,2909,2900,3340,2848,3029,2868,3200,2581,2294,35147
,1.5,Total number of pregnant women given 100 IFA tablets,TOTAL,2413,3029,3183,2509,1647,3996,2555,2954,2779,2106,2223,2607,32001
,1.6.1,Number of new cases of Hypertension (BP>140/90) detected in Pregnant women at the institution,TOTAL,81,38,36,23,38,41,37,35,31,21,18,23,422
,1.6.2,Number of Eclampsia cases managed during delivery,TOTAL,8,5,6,2,3,11,,1,,,,4,40
,1.7.1,Number of Pregnant women with anaemia i.e. Hb level<11 (tested cases),TOTAL,178,221,301,222,175,496,331,306,266,263,234,358,3351
,1.7.2,Number of Pregnant women having severe anaemia (Hb<7) treated at institution,TOTAL,7,14,7,27,10,104,11,10,18,13,15,11,247
,1.8,Number of pregnancy test kits used at SC level,TOTAL,,,,,,,,,,,,,
,2.1.1.a,Number of deliveries conducted at Home and attended by trained SBA(i.e. Doctor or Nurse or ANM),TOTAL,288,376,340,341,270,392,545,369,407,388,374,381,4471
,2.1.1.b,Number of deliveries conducted at Home and attended by non trained SBA (i.e. trained TBA or Relatives etc.),TOTAL,195,268,241,235,196,329,306,305,280,246,250,213,3064
,2.1.1.c,Total number of deliveries conducted at Home and attended by trained or non-trained SBA (i.e. sum of 2.1.1.a and 2.1.1.b),TOTAL,483,644,581,576,466,721,851,674,687,634,624,594,7535
,2.1.2,Number of newborns visited within 24 hours of delivery for deliveries conducted at home,TOTAL,104,235,174,168,145,194,297,223,208,246,282,270,2546
,2.1.3,Number of mothers paid JSY incentive for deliveries conducted at home,TOTAL,49,177,381,86,446,502,1042,172,1070,290,108,1409,5732
,2.2,Deliveries conducted at Public Institutions (Including C-Sections),TOTAL,1484,1265,1347,1388,1631,1999,1858,1533,1630,1602,1332,1429,18498
,2.2.1,"Out of 2.2, Number discharged under 48 hours of delivery",TOTAL,1292,1081,1034,1264,1495,1896,1699,1435,1097,1335,1086,1114,15828
,2.2.2.a,Number of mothers paid JSY Incentive for deliveries conducted at Public Institutions,TOTAL,132,354,1205,1061,644,516,1204,420,788,603,171,1860,8958
,2.2.2.b,Number of ASHAs paid JSY Incentive for deliveries conducted at Public Institutions,TOTAL,74,151,496,381,256,176,657,295,324,219,89,818,3936
,2.2.2.c,Number of cases of deliveries conducted at Public Institutions where JSY incentive was paid to ANMs or AWWs [only for High Performing States (HPS)],TOTAL,,,,,,3,,,,,,,3
,2.3,Deliveries conducted at Private Institutions (Including C-Sections),TOTAL,26,337,370,417,477,555,583,602,648,595,485,613,5708
,2.3.1.a,Number of mothers paid JSY Incentive for deliveries conducted at accredited Private Institutions,TOTAL,13,34,343,139,114,85,75,141,98,391,65,1382,2880
,2.3.1.b,Number of ASHAs paid JSY Incentive for deliveries conducted at accredited Private Institutions,TOTAL,,,,,6,,,46,,20,,33,105
,2.3.1.c,Number of cases of deliveries conducted at accredited Private Institutions where JSY incentive was paid to ANMs or AWWs [only for High Performing States (HPS)],TOTAL,,,,,,,,,,,,,
,3.1.1,Number of Caesarean (C-Section) deliveries performed at PHCs (Primary Health Centre),TOTAL,,,,,,5,,,,,,,5
,3.1.2,Number of Caesarean (C-Section) deliveries performed at CHCs (Community Health Centre),TOTAL,,,,,,,,,,,,,
,3.1.3,Number of Caesarean (C-Section) deliveries performed at SDHs (Sub-divisional Hospital) or DHs (District Hospital),TOTAL,15,10,12,9,5,8,6,17,,9,18,15,124
,3.1.4,Number of Caesarean (C-Section) deliveries performed at other State owned public institutions,TOTAL,262,214,152,230,187,272,325,258,339,208,216,284,2947
,3.1.5,"Total Number of Caesarean (C-Section) deliveries performed at Public facilities i.e. PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 3.1.1 to 3.1.4)",TOTAL,277,224,164,239,192,285,331,275,339,217,234,299,3076
,3.2,No. of C-section deliveries performed at Private facilities,TOTAL,155,156,142,125,158,224,243,248,250,275,224,272,2472
,4.1.1.a,Number of male live births,TOTAL,1151,1145,1174,1270,1291,1739,1657,1423,1473,1406,1255,1330,16314
,4.1.1.b,Number of female live births,TOTAL,1065,1108,1116,1106,1273,1536,1639,1387,1484,1426,1178,1300,15618
,4.1.1.c,Total number of male and female live births (4.1.1.a and 4.1.1.b),TOTAL,2216,2253,2290,2376,2564,3275,3296,2810,2957,2832,2433,2630,31932
,4.1.2,Number of still births,TOTAL,17,15,18,21,35,21,22,14,23,15,23,19,243
,4.1.3,Number of Abortions (spontaneous or induced),TOTAL,94,114,101,125,76,86,69,100,101,67,79,227,1239
,4.2.1,Number of Newborns weighed at birth,TOTAL,2047,2099,2142,2305,2574,2922,3053,2631,2824,2719,2346,2494,30156
,4.2.2,Number of Newborns having weight less than 2.5 kg,TOTAL,64,69,80,78,150,189,160,130,132,326,143,108,1629
,4.3,Number of Newborns breast fed within 1 hour of birth,TOTAL,1365,1808,2082,2205,1836,2697,1854,2489,2746,2637,1978,2163,25860
,5.1.1,Number of cases of pregnant women with Obstetric Complications and attended at PHCs,TOTAL,1,1,,,,,1,,1,,3,1,8
,5.1.2,Number of cases of pregnant women with Obstetric Complications and attended at CHCs,TOTAL,3,,2,,1,,,,3,,,4,13
,5.1.3,Number of cases of pregnant women with Obstetric Complications and attended at SDHs or DHs,TOTAL,,3,,,9,6,1,5,6,19,9,12,70
,5.1.4,Number of cases of pregnant women with Obstetric Complications and attended at other State owned public institutions,TOTAL,,,,,,,,,,,,,
,5.1.5,"Number of cases of pregnant women with Obstetric Complications and attended at Public facilities i.e. PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 5.1.1 to 5.1.4)",TOTAL,4,4,2,,10,6,2,5,10,19,12,17,91
,5.2,Number of cases of pregnant women with Obstetric Complications and attended at Private facilities,TOTAL,,2,8,5,6,,9,6,19,8,12,16,91
,5.3.1,Number of cases of complicated pregnancies treated with IV antibiotics,TOTAL,78,40,206,37,219,263,302,84,107,190,183,233,1942
,5.3.2,Number of cases of complicated pregnancies treated with IV Antihypertensive/Magsulph injection,TOTAL,3,2,7,,3,,3,3,51,91,4,5,172
,5.3.3,Number of cases of complicated pregnancies treated with IV Oxytocis,TOTAL,73,44,58,76,246,321,414,152,201,163,255,299,2302
,5.3.4,Number of cases of complicated pregnancies treated with Blood Transfusion,TOTAL,,7,,,,1,2,,2,15,,8,35
,6.1,Women getting post partum check-up within 48 hours after delivery,TOTAL,1021,969,956,584,1375,889,780,1559,1832,1778,1590,1486,14819
,6.2,Women getting a post partum check up between 48 hours and 14 days after delivery,TOTAL,774,590,507,466,852,596,667,1028,1083,833,855,631,8882
,6.3,PNC maternal complications attended,TOTAL,3,2,33,17,50,8,18,18,16,1,,4,170
,7.1.1,Number of MTPs conducted at Public Institutions up to 12 weeks of pregnancy,TOTAL,481,373,368,286,428,537,463,401,371,329,209,280,4526
,7.1.2,Number of MTPs conducted at Public Institutions for more than 12 weeks of pregnancy,TOTAL,69,31,33,33,45,131,80,53,71,30,29,49,654
,7.1.3,Total number of MTPs conducted at Public Institutions (sum of items 7.1.1 and 7.1.2),TOTAL,550,404,401,319,473,668,543,454,442,359,238,329,5180
,7.2,Number of MTPs conducted at Private Facilities,TOTAL,211,130,163,145,147,85,175,156,196,127,149,104,1788
,8.1.a,Number of new cases of RTI/STI in males for which treatment was initiated,TOTAL,185,230,138,194,236,397,149,162,132,175,242,225,2465
,8.1.b,Number of new cases of RTI/STI in females for which treatment was initiated,TOTAL,302,316,359,372,423,568,330,271,222,274,354,201,3992
,8.1.c,Total number of new cases of RTI/STI in males and females for which treatment was initiated (sum of items 8.1.a and 8.1.b),TOTAL,487,546,497,566,659,965,479,433,354,449,596,426,6457
,8.2,Number of suspected RTI/STI cases for whom wet mount test was conducted,TOTAL,10,,1,,,71,22,,36,10,,219,369
,9.1.1.a,Number of NSV (No Scalpel Vasectomy) or Conventional Vasectomy conducted at PHCs,TOTAL,,,,,,,,,,,,,
,9.1.1.b,Number of NSV or Conventional Vasectomy conducted at CHCs,TOTAL,,,,,,,,,,,,39,39
,9.1.1.c,Number of NSV or Conventional Vasectomy conducted at SDHs or DHs,TOTAL,,,2,1,,,,,,2,1,56,62
,9.1.1.d,Number of NSV or Conventional Vasectomy conducted at other State owned public institutions,TOTAL,,,1,,,,,,,,,66,67
,9.1.1.e,"Total Number of NSV or Conventional Vasectomy conducted at Public facilities i.e. PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 9.1.1.a to 9.1.1.d)",TOTAL,,,3,1,,,,,,2,1,161,168
,9.1.2,Number of NSV or Conventional Vasectomy conducted at Private facilities,TOTAL,,,,,1,,,1,1,,1,,4
,9.2.1.a,Number of Laparoscopic sterilizations conducted at PHCs,TOTAL,,,,,,,,,,,,,
,9.2.1.b,Number of Laparoscopic sterilizations conducted at CHCs,TOTAL,,,,,,,,,,,,,
,9.2.1.c,Number of Laparoscopic sterilizations conducted at SDHs or DHs,TOTAL,28,30,32,26,12,16,29,17,9,6,11,83,299
,9.2.1.d,Number of Laparoscopic sterilizations conducted at other State owned public institutions,TOTAL,14,12,,,,,26,,,,,,52
,9.2.1.e,"Total Number of Laparoscopic sterilizations conducted at Public facilities i.e. PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 9.2.1.a to 9.2.1.d)",TOTAL,42,42,32,26,12,16,55,17,9,6,11,83,351
,9.2.2,Number of Laparoscopic sterilizations conducted at Private facilities,TOTAL,1,,1,1,4,1,,,,,,8,16
,9.3.1.a,Number of Mini-lap sterilizations conducted at PHCs,TOTAL,,,,,,,,,,,,,
,9.3.1.b,Number of Mini-lap sterilizations conducted at CHCs,TOTAL,,,,,,,,,,,,,
,9.3.1.c,Number of Mini-lap sterilizations conducted at SDHs or DHs,TOTAL,9,11,16,13,5,4,4,7,26,23,26,43,187
,9.3.1.d,Number of Mini-lap sterilizations conducted at other State owned public institutions,TOTAL,,,,,,,,2,4,3,,1,10
,9.3.1.e,"Total Number of Mini-lap sterilizations conducted at Public facilities i.e. PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 9.3.1.a to 9.3.1.d)",TOTAL,9,11,16,13,5,4,4,9,30,26,26,44,197
,9.3.2,Number of Mini-lap sterilizations conducted at Private facilities,TOTAL,,1,,,,,,2,2,1,4,8,18
,9.4.1.a,Number of Post-Partum sterilizations conducted at PHCs,TOTAL,,,,,,,,,,,,,
,9.4.1.b,Number of Post-Partum sterilizations conducted at CHCs,TOTAL,,,,,,,,,,,,,
,9.4.1.c,Number of Post-Partum sterilizations conducted at SDHs or DHs,TOTAL,,,,,,,,,,,,,
,9.4.1.d,Number of Post-Partum sterilizations conducted at other State owned public institutions,TOTAL,16,14,24,,24,15,17,26,14,17,6,16,189
,9.4.1.e,"Total Number of Post-Partum sterilizations conducted at Public facilities i.e. PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 9.4.1.a to 9.4.1.d)",TOTAL,16,14,24,,24,15,17,26,14,17,6,16,189
,9.4.2,Number of Post-Partum sterilizations conducted at Private facilities,TOTAL,,5,10,2,3,1,1,2,1,,3,15,43
,9.5.1.a,Number of IUCD Insertions conducted at SCs,TOTAL,35,39,17,26,74,78,40,70,120,57,47,37,640
,9.5.1.b,Number of IUCD Insertions conducted at PHCs,TOTAL,158,141,92,80,99,145,129,130,170,139,183,80,1546
,9.5.1.c,Number of IUCD Insertions conducted at CHCs,TOTAL,55,65,60,52,42,90,78,61,76,70,57,61,767
,9.5.1.d,Number of IUCD Insertions conducted at SDHs or DHs,TOTAL,360,106,119,60,132,91,82,56,94,106,137,163,1506
,9.5.1.e,Number of IUCD Insertions conducted at other State owned public institutions,TOTAL,67,21,36,62,78,119,18,70,49,21,12,17,570
,9.5.1.f,"Total Number of IUCD Insertions conducted at Public facilities i.e. SC, PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 9.5.1.a to 9.5.1.e)",TOTAL,675,372,324,280,425,523,347,387,509,393,436,358,5029
,9.5.1A,"Out of above total, Post Partum (within 48 hours of delivery) IUCD insertions",TOTAL,,,,,,,,,,,,,
,9.5.2,Number of IUCD Insertions conducted at Private facilities,TOTAL,17,6,7,6,10,18,5,5,20,45,9,6,154
