state,id,para,total,April,May,June,July,August,September,October,November,December,January,February,March,Total
,4.1.1.b,Number of female live births,TOTAL,66718,69101,67263,68105,73748,76489,75307,74122,71186,67571,61997,67991,839598
,4.1.1.c,Total number of male and female live births (4.1.1.a and 4.1.1.b),TOTAL,139767,144575,140239,142697,153884,159976,156415,154569,147438,141168,129316,142306,1752350
,4.1.2,Number of still births,TOTAL,1490,1500,1633,1680,1793,1814,1658,1715,1555,1662,1474,1447,19421
,4.1.3,Number of Abortions (spontaneous or induced),TOTAL,19827,18437,17991,16765,15495,16757,16262,16862,17899,20792,19374,20996,217457
,4.2.1,Number of Newborns weighed at birth,TOTAL,137827,137525,137164,137839,150347,153928,153091,154459,144594,137152,126637,139384,1709947
,4.2.2,Number of Newborns having weight less than 2.5 kg,TOTAL,20060,21478,19369,19866,22618,22753,21634,22758,19827,21090,18111,19636,249200
,4.3,Number of Newborns breast fed within 1 hour of birth,TOTAL,120593,120939,133570,120454,133909,138633,137114,130808,124699,119615,112754,123535,1516623
,5.1.1,Number of cases of pregnant women with Obstetric Complications and attended at PHCs,TOTAL,498,671,518,605,655,656,690,598,487,486,597,635,7096
,5.1.2,Number of cases of pregnant women with Obstetric Complications and attended at CHCs,TOTAL,919,1166,1145,1191,1363,1440,1340,1380,1114,1086,973,1235,14352
,5.1.3,Number of cases of pregnant women with Obstetric Complications and attended at SDHs or DHs,TOTAL,9160,9222,8284,8737,9487,9028,8928,8851,9047,8134,8914,9527,107319
,5.1.4,Number of cases of pregnant women with Obstetric Complications and attended at other State owned public institutions,TOTAL,,,,,,,,,,,,,
,5.1.5,"Number of cases of pregnant women with Obstetric Complications and attended at Public facilities i.e. PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 5.1.1 to 5.1.4)",TOTAL,10577,11059,9947,10533,11505,11124,10958,10829,10648,9706,10484,11397,128767
,5.2,Number of cases of pregnant women with Obstetric Complications and attended at Private facilities,TOTAL,4131,4034,3946,3818,3919,4155,4169,3077,3856,3837,3533,3692,46167
,5.3.1,Number of cases of complicated pregnancies treated with IV antibiotics,TOTAL,9715,9568,9383,9907,10269,10702,8588,8977,8617,7633,7872,9037,110268
,5.3.2,Number of cases of complicated pregnancies treated with IV Antihypertensive/Magsulph injection,TOTAL,1086,1239,1269,779,1475,923,856,1023,1349,951,903,775,12628
,5.3.3,Number of cases of complicated pregnancies treated with IV Oxytocis,TOTAL,6812,6834,6847,7105,8282,7366,6273,6026,6766,5827,5458,6309,79905
,5.3.4,Number of cases of complicated pregnancies treated with Blood Transfusion,TOTAL,1825,1808,1720,1538,2157,1994,2142,1783,1731,1885,1728,1992,22303
,6.1,Women getting post partum check-up within 48 hours after delivery,TOTAL,79376,79708,81872,78200,89382,88683,74772,74256,69877,66433,57873,66229,906661
,6.2,Women getting a post partum check up between 48 hours and 14 days after delivery,TOTAL,44542,42453,44590,45570,49958,50756,44469,46301,42135,41081,33765,38619,524239
,6.3,PNC maternal complications attended,TOTAL,2201,1799,1610,1404,2595,1291,1298,1270,1365,1496,1388,1415,19132
,7.1.1,Number of MTPs conducted at Public Institutions up to 12 weeks of pregnancy,TOTAL,6960,6980,6066,5679,5307,5004,4752,5276,5763,6543,6586,7402,72318
,7.1.2,Number of MTPs conducted at Public Institutions for more than 12 weeks of pregnancy,TOTAL,403,357,322,396,369,265,308,329,303,425,250,289,4016
,7.1.3,Total number of MTPs conducted at Public Institutions (sum of items 7.1.1 and 7.1.2),TOTAL,7363,7337,6388,6075,5676,5269,5060,5605,6066,6968,6836,7691,76334
,7.2,Number of MTPs conducted at Private Facilities,TOTAL,9988,9808,9556,9157,8218,9578,9711,9805,10770,11797,11571,12527,122486
,8.1.a,Number of new cases of RTI/STI in males for which treatment was initiated,TOTAL,6767,6487,6276,6800,6479,7599,7032,7349,7716,7414,6152,7335,83406
,8.1.b,Number of new cases of RTI/STI in females for which treatment was initiated,TOTAL,14899,15094,13096,13410,13616,14100,12930,14542,16433,16268,15069,16199,175656
,8.1.c,Total number of new cases of RTI/STI in males and females for which treatment was initiated (sum of items 8.1.a and 8.1.b),TOTAL,21666,21581,19372,20210,20095,21699,19962,21891,24149,23682,21221,23534,259062
,8.2,Number of suspected RTI/STI cases for whom wet mount test was conducted,TOTAL,129,141,112,151,158,92,161,157,114,164,161,236,1776
,9.1.1.a,Number of NSV (No Scalpel Vasectomy) or Conventional Vasectomy conducted at PHCs,TOTAL,283,144,183,455,860,2130,1105,1571,1367,1302,974,924,11298
,9.1.1.b,Number of NSV or Conventional Vasectomy conducted at CHCs,TOTAL,18,21,36,41,85,165,70,100,112,131,116,100,995
,9.1.1.c,Number of NSV or Conventional Vasectomy conducted at SDHs or DHs,TOTAL,54,49,83,127,101,163,71,158,120,145,97,156,1324
,9.1.1.d,Number of NSV or Conventional Vasectomy conducted at other State owned public institutions,TOTAL,,,,,,,,,,,,,
,9.1.1.e,"Total Number of NSV or Conventional Vasectomy conducted at Public facilities i.e. PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 9.1.1.a to 9.1.1.d)",TOTAL,355,214,302,623,1046,2458,1246,1829,1599,1578,1187,1180,13617
,9.1.2,Number of NSV or Conventional Vasectomy conducted at Private facilities,TOTAL,22,30,12,11,13,36,12,15,10,14,47,73,295
,9.2.1.a,Number of Laparoscopic sterilizations conducted at PHCs,TOTAL,7429,8043,5602,3954,5045,6026,5207,7598,5182,5813,4913,6513,71325
,9.2.1.b,Number of Laparoscopic sterilizations conducted at CHCs,TOTAL,1508,1907,1152,996,1086,1313,1163,1764,1793,1901,1699,1795,18077
,9.2.1.c,Number of Laparoscopic sterilizations conducted at SDHs or DHs,TOTAL,2419,3443,2037,2373,1242,1567,1524,1958,2033,3448,2324,3195,27563
,9.2.1.d,Number of Laparoscopic sterilizations conducted at other State owned public institutions,TOTAL,,,,,,,,,,,,,
,9.2.1.e,"Total Number of Laparoscopic sterilizations conducted at Public facilities i.e. PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 9.2.1.a to 9.2.1.d)",TOTAL,11356,13393,8791,7323,7373,8906,7894,11320,9008,11162,8936,11503,116965
,9.2.2,Number of Laparoscopic sterilizations conducted at Private facilities,TOTAL,1990,2805,1872,1599,1361,1320,1385,1693,1806,1864,1797,2161,21653
,9.3.1.a,Number of Mini-lap sterilizations conducted at PHCs,TOTAL,9298,9865,7969,9184,9248,12955,11326,19514,18711,16495,14664,11224,150453
,9.3.1.b,Number of Mini-lap sterilizations conducted at CHCs,TOTAL,2041,2205,1673,1727,1780,2373,1649,3045,3329,3141,2826,2115,27904
,9.3.1.c,Number of Mini-lap sterilizations conducted at SDHs or DHs,TOTAL,4927,4563,3379,3785,3540,3947,3673,4846,4813,4903,4508,4333,51217
,9.3.1.d,Number of Mini-lap sterilizations conducted at other State owned public institutions,TOTAL,,,,,,,,,,,,,
,9.3.1.e,"Total Number of Mini-lap sterilizations conducted at Public facilities i.e. PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 9.3.1.a to 9.3.1.d)",TOTAL,16266,16633,13021,14696,14568,19275,16648,27405,26853,24539,21998,17672,229574
,9.3.2,Number of Mini-lap sterilizations conducted at Private facilities,TOTAL,3948,4703,3990,3541,3312,3662,3346,3884,4178,4089,4025,6979,49657
,9.4.1.a,Number of Post-Partum sterilizations conducted at PHCs,TOTAL,85,103,77,88,85,102,111,64,73,106,87,102,1083
,9.4.1.b,Number of Post-Partum sterilizations conducted at CHCs,TOTAL,117,131,138,251,250,232,187,216,223,171,143,183,2242
,9.4.1.c,Number of Post-Partum sterilizations conducted at SDHs or DHs,TOTAL,1673,1668,1558,1566,1931,1879,1632,1977,1936,1795,1364,1471,20450
,9.4.1.d,Number of Post-Partum sterilizations conducted at other State owned public institutions,TOTAL,,,,,,,,,,,,,
,9.4.1.e,"Total Number of Post-Partum sterilizations conducted at Public facilities i.e. PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 9.4.1.a to 9.4.1.d)",TOTAL,1875,1902,1773,1905,2266,2213,1930,2257,2232,2072,1594,1756,23775
,9.4.2,Number of Post-Partum sterilizations conducted at Private facilities,TOTAL,1009,1223,1200,1225,1153,1165,1349,1129,1410,1226,1221,1836,15146
,9.5.1.a,Number of IUCD Insertions conducted at SCs,TOTAL,12751,13030,14170,15508,14866,15157,14535,14885,14633,14267,14003,14293,172098
,9.5.1.b,Number of IUCD Insertions conducted at PHCs,TOTAL,4818,4611,4787,5495,5103,5094,4792,4876,4941,4686,4874,5168,59245
,9.5.1.c,Number of IUCD Insertions conducted at CHCs,TOTAL,563,890,784,834,801,782,700,846,824,880,914,1034,9852
,9.5.1.d,Number of IUCD Insertions conducted at SDHs or DHs,TOTAL,4089,4925,4425,4324,4200,4956,4425,4359,4184,4623,5132,5178,54820
,9.5.1.e,Number of IUCD Insertions conducted at other State owned public institutions,TOTAL,,,,,,,,,,,,,
,9.5.1.f,"Total Number of IUCD Insertions conducted at Public facilities i.e. SC, PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 9.5.1.a to 9.5.1.e)",TOTAL,22221,23456,24166,26161,24970,25989,24452,24966,24582,24456,24923,25673,296015
,9.5.1A,"Out of above total, Post Partum (within 48 hours of delivery) IUCD insertions",TOTAL,398,334,351,518,446,460,364,515,562,685,760,1121,6514
,9.5.2,Number of IUCD Insertions conducted at Private facilities,TOTAL,7133,7828,7661,8209,7492,7403,7081,7783,7211,7641,9131,9575,94148
,9.06,Number of IUCD removals,TOTAL,7616,7222,7012,6888,7005,6738,6061,7023,6775,6977,6628,7359,83304
,9.07,Number of Oral Pills cycles distributed,TOTAL,207431,218390,226936,253363,233860,231535,233651,242594,229362,233943,231850,236529,2779444
,9.08,Number of Condom pieces distributed,TOTAL,1446274,1327354,1407172,1461544,1365457,1481580,1418562,1657787,1658416,2149400,1677475,1481970,18532991
,9.09,Number of Centchroman (weekly) pills given,TOTAL,352,156,348,170,216,203,556,317,238,212,226,255,3249
,9.1,Number of Emergency Contraceptive Pills distributed,TOTAL,2336,3469,2463,2721,2588,2449,2148,2253,3011,2136,2472,2907,30953
,9.11.1.a,Number of cases of complications following male sterilization,TOTAL,0,0,0,0,0,2,0,0,0,1,0,0,3
,9.11.1.b,Number of cases of complications following female sterilization,TOTAL,1,5,2,3,3,2,4,1,6,1,2,7,37
,9.11.2.a,Number of failures following male sterilization,TOTAL,4,1,1,5,3,3,1,3,2,2,4,4,33
,9.11.2.b,Number of failures following female sterilization,TOTAL,57,39,39,31,38,38,31,47,38,41,35,47,481
,9.11.3.a,Number of deaths following male sterilization,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
,9.11.3.b,Number of deaths following female sterilization,TOTAL,0,1,0,1,0,0,2,1,1,0,0,2,8
,9.12,Number of Institutions having NSV trained doctors,TOTAL,228,197,179,197,187,176,210,220,207,212,194,192,-1
,10.1.01,Number of Infants (0 to 11 months old)received BCG immunisation,TOTAL,138491,144815,149933,148823,160882,174686,173003,175023,169223,164880,158018,173847,1931624
,10.1.02,Number of Infants (0 to 11 months old) received DPT1 immunisation,TOTAL,144993,152253,162319,157553,157570,160938,167554,176294,175988,176606,160056,162527,1954651
,10.1.03,Number of Infants (0 to 11 months old) received DPT2 immunisation,TOTAL,142736,141239,153762,157693,154650,156917,155251,160904,174246,172002,167070,167277,1903747
,10.1.04,Number of Infants (0 to 11 months old) received DPT3 immunisation,TOTAL,150472,143229,151673,154412,158987,159577,156442,156534,164720,173166,170602,181438,1921252
,10.1.04A,Number of Infants (0 to 11 months old) received Pentavalent1 immunisation,TOTAL,0,0,0,8,13,16,106,99,108,122,103,29,604
,10.1.04B,Number of Infants (0 to 11 months old) received Pentavalent2 immunisation,TOTAL,0,0,0,7,18,25,124,95,114,84,122,31,620
,10.1.04C,Number of Infants (0 to 11 months old) received Pentavalent3 immunisation,TOTAL,0,0,0,8,33,63,103,107,85,117,100,30,646
,10.1.05,Number of Infants (0 to 11 months old) received OPV 0 (Birth Dose),TOTAL,113072,119038,119074,126027,132193,142019,139117,139840,136304,130789,125450,137283,1560206
,10.1.06,Number of Infants (0 to 11 months old) received OPV1 (First Dose),TOTAL,145149,152033,162059,157490,157317,159542,166691,173841,175444,175222,159585,161671,1946044
,10.1.07,Number of Infants (0 to 11 months old) received OPV2 (Second Dose),TOTAL,142475,141025,153511,158003,154651,154734,154414,159425,173467,171329,167264,166220,1896518
,10.1.08,Number of Infants (0 to 11 months old) received OPV3 (Third Dose),TOTAL,150308,143178,151279,155813,161054,157615,156202,154067,165707,172228,169761,177817,1915029
,10.1.09A,Number of Infants (upto 48 hrs of age) received Hepatitis-B0 immunisation,TOTAL,53648,55149,52907,53050,59068,61825,62564,60292,66235,61253,61268,68650,715909
,10.1.09,Number of Infants (0 to 11 months old) received Hepatitis-B1 immunisation,TOTAL,144610,150985,162028,156747,157149,159379,165184,176580,175217,176218,160142,163312,1947551
,10.1.10,Number of Infants (0 to 11 months old) received Hepatitis-B2 immunisation,TOTAL,142357,140065,154395,157010,154016,159508,152998,160592,173550,170872,167034,165848,1898245
,10.1.11,Number of Infants (0 to 11 months old) received Hepatitis-B3 immunisation,TOTAL,150946,142235,150681,155373,158932,159903,154485,155806,165674,171767,170231,176479,1912512
,10.1.12,Number of Infants (0 to 11 months old) received Measles immunisation (First Dose),TOTAL,135456,146334,170333,168412,164270,159468,148031,144904,159439,159720,156646,169427,1882440
,10.1.12B,Number of Infants (more than 16 months old) received Measles immunisation (Second Dose),TOTAL,127175,126951,146117,143813,143848,142978,138344,146958,153076,152896,152140,166193,1740489
,10.1A,No. of Children aged 9 to 12 months who received JE 1st dose,TOTAL,13069,13165,16446,17289,5278,10882,15174,16399,15069,15112,17169,19249,174301
,10.1.13.a,Total number of male children (9 to 11 months old) fully immunised (BCG+DPT123/Pentavalent123+OPV123+Measles) during the month,TOTAL,71046,76738,88551,87715,85590,83008,77178,76033,83061,83270,81607,88521,982318
,10.1.13.b,Total number of female children (9 to 11 months old) fully immunised (BCG+DPT123/Pentavalent123+OPV123+Measles) during the month,TOTAL,64325,68329,79973,79073,78252,75802,69858,69193,75446,76161,73811,80384,890607
,10.1.13.c,Total number of children (9 to 11 months old) fully immunised (BCG+DPT123/Pentavalent123+OPV123+Measles) during the month (sum of items 10.1.13.a and 10.1.13.b),TOTAL,135371,145067,168524,166788,163842,158810,147036,145226,158507,159431,155418,168905,1872925
,10.2.1,Number of Infants (more than 16 months old) received DPT Booster dose,TOTAL,133743,132513,152725,149397,149251,152351,147301,151695,157451,160276,158092,170241,1815036
,10.2.2,Number of Infants (more than 16 months old) received OPV Booster dose,TOTAL,134584,133244,152483,149147,149341,150129,147728,148740,156179,157609,156697,168369,1804250
,10.2.3,"Number of Infants (more than 16 months old) received Measles, Mumps, Rubella (MMR) Vaccination",TOTAL,6031,4527,5530,3607,3490,2983,3601,5008,2350,2622,0,19,39768
,10.3.1.a,Total number of male children (12 to 23 months old) fully immunised (BCG+DPT123/Pentavalent123+OPV123+Measles) during the month,TOTAL,31003,31577,37447,35305,35656,35847,35258,35112,35993,36565,36273,39275,425311
,10.3.1.b,Total number of female children (12 to 23 months old) fully immunised (BCG+DPT123/Pentavalent123+OPV123+Measles) during the month,TOTAL,28451,28788,34797,32544,32863,32680,32437,31962,33403,33921,33913,36781,392540
,10.3.1.c,Total number of children (12 to 23 months old) fully immunised (BCG+DPT123+OPV123/Pentavalent123+Measles) during the month (sum of items 10.3.1.a and 10.3.1.b),TOTAL,59454,60365,72244,67849,68519,68527,67695,67074,69396,70486,70186,76056,817851
,10.3.2,Number of children (more than 5 years old) given DT5,TOTAL,70913,71069,85781,152720,216606,256461,132561,148133,160349,125791,121642,121174,1663200
,10.3.3,Number of children (more than 10 years old) given TT10,TOTAL,67750,70534,86935,180922,260345,298282,142614,168878,184463,134087,135779,129268,1859857
,10.3.4,Number of children (more than 16 years old) given TT16,TOTAL,69813,72109,91448,181541,252366,311500,148376,186782,183578,136517,138788,132140,1904958
,10.3.5.a,Number of cases of Abscess reported following immunisation [Adverse Event Following Immunisation (AEFI)],TOTAL,2,1,0,6,8,48,5,1,3,5,4,26,109
,10.3.5.b,Number of cases of Death reported following immunisation [Adverse Event Following Immunisation (AEFI)],TOTAL,1,0,1,1,0,0,2,0,0,1,1,1,8
,10.3.5.c,Number of cases of other complications reported following immunisation [Adverse Event Following Immunisation (AEFI)],TOTAL,1138,1179,1009,1101,1104,1112,619,724,821,729,920,1122,11578
,10.4.1,Number of Immunisation sessions planned to be held during the month,TOTAL,65084,63167,64380,62817,63182,61482,62601,61210,62298,61540,61943,61393,751097
,10.4.2,Number of Immunisation sessions held during the month,TOTAL,64451,62862,64060,62178,62768,61305,62360,61012,62066,60556,61668,61261,746547
,10.4.3,Number of Immunisation sessions held during the month where ASHAs were present,TOTAL,36812,36248,36725,35953,36583,36015,36562,36182,36964,36268,39006,39079,442397
,10.5.1,Number of children (more than 16 months old) received Japanese Encephalitis (JE) vaccination,TOTAL,15336,14941,16579,15600,4511,9639,13852,15687,13936,16012,18460,21114,175667
,11.1.1,Number of children (9 months to 5 years old) administered 1st dose of Vitamin A (Dose-1),TOTAL,133742,131435,156270,168437,155550,223539,134535,129053,73833,59134,71196,105484,1542208
,11.1.2,Number of children (9 months to 5 years old) were administered 5th dose of Vitamin A (Dose-5),TOTAL,58258,44365,54910,59129,64116,392263,64016,51352,21489,19768,20494,40573,890733
,11.1.3,Number of children (9 months to 5 years old) administered 9th dose of Vitamin A (Dose-9),TOTAL,54726,35219,47663,54726,60210,388382,55092,44062,20465,17291,19220,34968,832024
,12.1,Number of cases of Diptheria reported in children below 5 years of age,TOTAL,1,1,1,2,0,0,1,1,0,0,0,0,7
,12.2,Number of cases of Pertusis reported in children below 5 years of age,TOTAL,0,0,0,0,0,0,0,0,0,1,0,0,1
,12.3,Number of cases of Tetanus neonatarum reported in children below 5 years of age,TOTAL,0,0,0,0,0,0,0,0,0,1,0,0,1
,12.4,Number of cases of Tetanus other than neonatarum reported in children below 5 years of age,TOTAL,0,1,2,4,1,0,1,3,2,3,4,2,23
,12.5,Number of cases of Polio reported in children below 5 years of age,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
,12.6,Number of cases of Measles reported in children below 5 years of age,TOTAL,274,222,139,115,116,173,173,141,150,280,394,396,2573
,12.7,Number of cases of Diarrhoea and Dehydration reported in children below 5 years of age,TOTAL,5422,5348,5236,6592,6860,6074,4872,4809,5202,4889,4909,4688,64901
,12.8,Number of cases of Malaria reported in children below 5 years of age,TOTAL,232,180,187,305,372,503,485,1190,933,512,345,328,5572
,12.9,Number of children below 5 years of age admitted with Respiratory Infections,TOTAL,5914,4570,4391,6496,8843,8508,6693,6219,5782,5066,6370,8300,77152
,13.1,Number of Patients operated for cataract,TOTAL,58287,52567,54595,67648,63558,68716,59167,76348,82433,87889,70295,72747,814250
,13.2,Number of Intraocular Lens(IOL) implantations,TOTAL,53170,49622,50158,61155,56803,59701,50723,64657,74882,76171,62587,63233,722862
,13.3,Number of School children detected with Refractive errors,TOTAL,964,430,3395,17793,19219,29191,7500,16404,16692,12340,6777,8785,139490
,13.4,Number of children provided free glasses,TOTAL,227,11,3374,11340,2406,3147,4920,4900,11880,8155,2985,6321,59666
,13.5,Number of eyes collected through eye donation,TOTAL,493,538,504,719,662,734,693,656,765,775,679,636,7854
,13.6,Number of eyes utilised for corneal transplant,TOTAL,215,220,185,225,242,277,271,247,291,280,222,266,2941
,14.01,Number of CHC or SDH or DH functioning as First Referral units (FRUs),TOTAL,282,262,205,205,206,246,235,235,247,247,269,267,-1
,14.02,Number of PHCs functioning 24X7 with atleast 3 Staff Nurses,TOTAL,854,855,869,869,889,887,884,886,911,889,902,906,-1
,14.03,Number of Anganwadi centres reported to have conducted VHNDs,TOTAL,40087,38859,39988,39336,40188,41715,38715,39386,40065,39575,41085,41415,-1
,14.04,Number of facilities having a Rogi Kalyan Samiti (RKS),TOTAL,446,446,455,454,451,467,461,467,464,459,460,464,-1
,14.05,Number of RKS meetings held during the month,TOTAL,466,573,746,884,958,670,482,636,720,741,812,1237,8925
,14.06,Number of facilities having Ambulance services (Assured Referral Services),TOTAL,432,472,600,580,576,481,468,498,502,512,491,434,-1
,14.07,Total Number of times the Ambulance was used for transporting patients during the month,TOTAL,36207,34058,36760,35895,41154,41266,39334,37796,33320,38891,36255,41836,452772
,14.08,Number of Institutions having Operational Sick New Born and Child Care Units (SNCU),TOTAL,230,222,211,205,207,230,233,231,236,237,244,248,-1
,14.09,Number of functional Laproscopes in CHC/SDH/DH,TOTAL,264,191,276,222,279,297,258,211,361,280,218,291,-1
,14.10.1.a,Number of male patients admitted (Inpatients) during the month,1. Children,40827,45926,38313,43252,51756,55832,50001,45157,38077,37184,38668,40852,525845
,,,2. Adults,99793,107942,104832,108930,125931,135970,123004,111177,92469,90176,87087,103427,1290738
,14.10.1.b,Number of female patients (Inpatients) admitted during the month,1. Children,37231,43137,35124,39824,46554,51263,45126,41247,35126,34106,35471,38071,482280
,,,2. Adults,181525,191008,179387,182059,204715,228389,207105,196645,176833,170834,167808,189095,2275403
,14.10.1.c,Total number of patients admitted (Inpatients) during the month (sum of items 14.10.1.a and 14.10.1.b),1. Children,78058,89063,73437,83076,98310,107095,95127,86404,73203,71290,74139,78923,1008125
,,,2. Adults,281318,298950,284219,290989,330646,364359,330109,307822,269302,261010,254895,292522,3566141
,14.10.2.a,Number of death cases of Inpatient males,TOTAL,2222,2058,1943,2554,2660,2259,2554,2323,2165,2546,1875,1872,27031
,14.10.2.b,Number of death cases of Inpatient females,TOTAL,1445,1334,1293,1489,1588,1563,1665,1440,1188,1521,1644,1257,17427
,14.10.2.c,Number of cases of death of Inpatients (sum of items 14.10.2.a and 14.10.2.b),TOTAL,3667,3392,3236,4043,4248,3822,4219,3763,3353,4067,3519,3129,44458
,14.11,In-Patient Head Count at midnight,TOTAL,508778,519726,463275,496348,580994,598544,573870,545734,542343,522886,478224,529410,6360132
,14.12.1,OPD attendance (All),TOTAL,6046950,5985114,6028518,7028021,7773202,8962263,7152238,6767828,6766479,6453637,6514028,7089592,82567870
,14.13.1,Number of major operations carried out using general or spinal anaesthesia,TOTAL,24269,24213,23292,24615,25485,26554,23837,32416,31958,35506,28275,30042,330462
,14.13.1A,"Out of 14.13.1,Gynecology- Hysterectomy surgeries",TOTAL,726,488,1039,680,712,832,837,869,1327,1147,861,967,10485
,14.13.2,Number of minor operations carried out without anaesthesia or using local anaesthesia,TOTAL,28503,30771,27240,27173,27834,29770,26151,28370,27977,29564,24718,29691,337762
,14.14.a,Number of patients given AYUSH treatment,TOTAL,413784,420072,418800,443794,461172,514005,430229,455619,447927,445641,446513,464330,5361886
,14.14.b,Number of patients on whom Dental Procedure was conducted,TOTAL,26009,26702,25405,24823,24927,27196,25476,28283,26912,29714,26925,29447,321819
,14.14.c,Number of Adolescents counselled,TOTAL,36507,34410,35433,36070,45804,44408,39054,44031,44420,37941,53111,48999,500188
,15.1.1.a,Number of Haemoglobin (Hb) tests conducted,TOTAL,514461,487481,585249,615231,615713,638635,610088,598680,587651,633011,587059,744569,7217828
,15.1.1.b,"Out of the total number of Hb tests conducted, number of cases having Hb less than 7gm/dl",TOTAL,28192,26467,31248,29114,28490,31442,32119,26992,35359,28182,32308,33417,363330
,15.1.2.a,Number of HIV tests conducted on males,1. Number tested,66767,62733,70189,68563,72891,79875,66434,78396,85964,76496,73822,69096,871226
,,,2. Number Positive,1329,1203,1281,1159,1508,1299,1210,1155,1215,1219,1204,1110,14892
,15.1.2.b,Number of HIV tests conducted on Female-Non ANC (i.e. non pregnant females),1. Number tested,52096,50161,52964,52136,52466,59927,52133,64499,63275,64203,64770,66617,695247
,,,2. Number Positive,907,858,954,795,970,950,874,916,908,942,847,776,10697
,15.1.2.c,Number of HIV tests conducted on Female with ANC (i.e. pregnant females),1. Number tested,85009,77583,91885,88783,91321,95369,81709,95286,97177,99327,95084,97749,1096282
,,,2. Number Positive,185,151,175,159,213,127,162,135,147,192,167,209,2022
,15.1.2.d,Total number of HIV tests conducted (sum of items 15.1.2.a to 15.1.2.c),1. Number tested,203872,190477,215038,209482,216678,235171,200276,238181,246416,240026,233676,233462,2662755
,,,2. Number Positive,2421,2212,2410,2113,2691,2376,2246,2206,2270,2353,2218,2095,27611
,15.2,Number of Widal tests conducted,Number tested,22648,29399,25903,31629,29155,39360,25739,32430,37446,27633,27533,31340,360215
,15.3.a,Number of VDRL tests conducted on males,Number tested,6085,6829,6665,6445,7957,7777,8893,8261,7327,6849,7112,6767,86967
,15.3.b,Number of VDRL tests conducted on Female-Non ANC (i.e. non pregnant females),Number tested,8961,8140,8315,7420,9941,9822,11288,10737,10246,9224,10328,10883,115305
,15.3.c,Number of VDRL tests conducted on Female with ANC (i.e. pregnant females),Number tested,46435,42565,47839,42734,43964,43141,36257,41599,44162,46146,45335,48964,529141
,15.3.d,Total number of VDRL tests conducted (sum of items 15.3.a to 15.3.c),Number tested,61481,57534,62819,56599,61862,60740,56438,60597,61735,62219,62775,66614,731413
,15.4.1,Number of blood smears examined for Malaria,TOTAL,1466898,1419348,1447048,1777466,1865177,2277148,1888082,1807344,1553557,1482237,1422237,1497121,19903663
,15.4.2,"Out of blood smears examined for malaria, number of blood smears tested positive for Plasmodium Vivax",TOTAL,2887,2500,3495,4750,4483,5158,6302,6632,5488,3372,4084,4292,53443
,15.4.3,"Out of blood smears examined for malaria, number of blood smears tested positive for Plasmodium Falciparum",TOTAL,1192,430,783,1116,2294,4095,4584,8666,7691,4994,2161,1278,39284
,16.1.1,Stock position of DPT vaccines,1. Balance From Previous Month,557502,553318,625516,673545,657418,737629,669861,738867,943418,2781067,717380,644749,10300270
,,,2. Stocks Received,681248,623892,723805,764300,846585,636660,830073,726510,671155,615993,492729,584366,8197316
,,,3. Unusable Stock,1546,1801,1968,1647,1716,3990,12497,37981,2708,34099,3163,3076,106192
,,,4. Stock Distributed,661624,527495,676946,741609,730771,669910,657578,605160,752046,659850,585364,724042,7992395
,,,5. Total Stock,575580,647914,670407,694589,771516,700389,829859,822236,859819,2703111,621582,501997,10398999
,16.1.1A,Stock Position of Pentavalent,1. Balance From Previous Month,0,0,0,0,0,0,0,0,0,0,25000,12000,37000
,,,2. Stocks Received,0,0,0,0,0,0,0,0,0,25000,0,0,25000
,,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,4. Stock Distributed,0,0,0,0,0,0,0,0,0,0,13000,2000,15000
,,,5. Total Stock,0,0,0,0,0,0,0,0,0,25000,12000,10000,47000
,16.1.2,Stock position of OPV vaccines,1. Balance From Previous Month,755401,620206,804030,748595,677273,676374,471444,564823,822814,2964558,646647,820064,10572229
,,,2. Stocks Received,423770,833269,793893,867211,802160,391070,892215,760522,3629584,1662131,4408648,633759,16098232
,,,3. Unusable Stock,1910,2944,3500,2293,2328,13331,6000,28021,1591,45573,28513,22991,158995
,,,4. Stock Distributed,609022,638159,887148,874745,787140,586871,795935,635235,1392444,3569558,4262303,624212,15662772
,,,5. Total Stock,568239,812372,707275,738768,689965,467242,561724,662089,3058363,1011558,764479,806620,10848694
,16.1.3,Stock position of TT vaccines,1. Balance From Previous Month,501560,375787,486416,472868,405659,503435,524146,570841,734187,615678,637518,594458,6422553
,,,2. Stocks Received,480864,543259,514224,646852,948771,629647,785621,638559,596669,1080030,450000,502035,7816531
,,,3. Unusable Stock,2708,1816,3221,2985,1374,3611,13127,37568,2516,30124,3061,2740,104851
,,,4. Stock Distributed,553683,447775,514220,692395,800027,616846,695834,533416,658640,1036799,501407,539602,7590644
,,,5. Total Stock,426033,469455,483199,424340,553029,512625,600806,638416,669700,628785,583050,554151,6543589
