state,id,para,total,April,May,June,July,August,September,October,November,December,January,February,March,Total
,,2. 15-49 yrs,,,,,,1,,,,,,,1,
,,3. Above 49 yrs.,,,,,,,,,,,,,,
,,4. Total,,,,,,1,,,,,,,1,
17.4.9(b),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being Obstructed or prolonged labour,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-49 yrs,,,,,,,,,,,,,,
,,3. Above 49 yrs.,,,,,,,,,,,,,,
,,4. Total,,,,,,,,,,,,,,
17.4.9(c),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being Severe hypertesnion or fits,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-49 yrs,2,,,,,,,,,,1,1,4,
,,3. Above 49 yrs.,,,,,,,,,,,,,,
,,4. Total,2,,,,,,,,,,1,1,4,
17.4.9(d),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being Bleeding,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-49 yrs,1,1,,1,,,,,2,1,2,1,9,
,,3. Above 49 yrs.,,,,,,,,,,,,,,
,,4. Total,1,1,,1,,,,,2,1,2,1,9,
17.4.9(e),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being High Fever,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-49 yrs,,,,,,,,,,,,,,
,,3. Above 49 yrs.,,,,,,,,,,,,,,
,,4. Total,,,,,,,,,,,,,,
17.4.9(f),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being other causes (excluding abortion, obstructed or prolonged labour, severe hypertension or fits,,1. 6-14 yrs,,,,,,,,,,,
,,2. 15-49 yrs,,2,4,1,5,,2,5,4,4,6,2,35,
,,3. Above 49 yrs.,,,,,,,,,,,,,,
,,4. Total,,2,4,1,5,,2,5,4,4,6,2,35,
17.4.10,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Trauma or Accidents or Burn cases,1. 6-14 yrs,,1,,2,1,,,,1,1,,,6,
,,2. 15-55 yrs.,9,2,6,12,11,10,10,8,9,11,6,4,98,
,,3. Above 55 yrs.,,2,2,3,2,2,5,,1,4,2,1,24,
,,4. Total,9,5,8,17,14,12,15,8,11,16,8,5,128,
17.4.11,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being suicide,1. 6-14 yrs,,,,,1,,,,,,,,1,
,,2. 15-55 yrs.,2,3,1,3,5,2,2,4,1,1,6,3,33,
,,3. Above 55 yrs.,,1,,,,,,,,,,,1,
,,4. Total,2,4,1,3,6,2,2,4,1,1,6,3,35,
17.4.12,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Animal bites and stings,1. 6-14 yrs,,,,1,,,1,,,,,,2,
,,2. 15-55 yrs.,,,,2,2,1,1,,,,,,6,
,,3. Above 55 yrs.,,,,,,,,,,,,,,
,,4. Total,,,,3,2,1,2,,,,,,8,
17.4.13(a),Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Known Acute disease,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-55 yrs.,3,3,,3,2,3,1,1,,1,2,,19,
,,3. Above 55 yrs.,,8,3,,2,4,2,3,3,,2,2,29,
,,4. Total,3,11,3,3,4,7,3,4,3,1,4,2,48,
17.4.13(b),Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Known Chronic disease,1. 6-14 yrs,,,1,,,,1,,1,1,,,4,
,,2. 15-55 yrs.,6,3,3,1,4,6,3,4,3,5,6,7,51,
,,3. Above 55 yrs.,13,13,10,10,19,12,13,8,5,15,17,12,147,
,,4. Total,19,16,14,11,23,18,17,12,9,21,23,19,202,
17.4.13(c),Number of cases of Adolescent or Adult deaths (age 6 years & above) where the cause was not known,1. 6-14 yrs,2,2,2,2,1,2,4,4,4,3,1,1,28,
,,2. 15-55 yrs.,23,27,19,29,33,12,18,26,26,21,23,23,280,
,,3. Above 55 yrs.,117,109,75,110,71,105,91,102,136,147,107,118,1288,
,,4. Total,142,138,96,141,105,119,113,132,166,171,131,142,1596,
Jharkhand,1.1,Total number of pregnant women Registered for ANC,TOTAL,70859,65279,73257,68749,65428,67973,66525,61611,63271,49246,71251,76416,799865
,1.1.1,Of which Number registered within first trimester (within 12 weeks),TOTAL,25345,23493,25563,23736,22452,23886,23863,23609,24467,18487,27505,28390,290796
,1.2,Number of Pregnant women registered under JSY,TOTAL,68044,62352,69484,65055,61680,64660,63966,59500,60220,46467,68026,72289,761743
,1.3,Number of pregnant women received 3 ANC check ups during pregnancy,TOTAL,43169,42014,45356,44894,44106,45248,43561,42741,43091,32135,43158,44858,514331
,1.4.1,Number of pregnant women given TT1 during current pregnancy,TOTAL,56458,52151,59346,55386,52940,54110,53345,49654,50128,38880,57804,60523,640725
,1.4.2,Number of pregnant women given TT2 or Booster during current pregnancy,TOTAL,54787,52057,55933,54928,50839,54288,52565,50284,49922,36795,50515,57787,620700
,1.5,Total number of pregnant women given 100 IFA tablets,TOTAL,37561,33331,57603,55000,50129,52697,51945,49391,50374,37862,54957,57434,588284
,1.6.1,Number of new cases of Hypertension (BP>140/90) detected in Pregnant women at the institution,TOTAL,1499,1662,1858,1596,2372,1775,3855,3199,3849,2134,4089,3602,31490
,1.6.2,Number of Eclampsia cases managed during delivery,TOTAL,168,242,305,259,214,216,227,221,211,194,223,238,2718
,1.7.1,Number of Pregnant women with anaemia i.e. Hb level<11 (tested cases),TOTAL,18914,17982,19487,19994,21272,22847,20925,20017,19468,14493,20723,20479,236601
,1.7.2,Number of Pregnant women having severe anaemia (Hb<7) treated at institution,TOTAL,840,1017,1230,1280,1144,1060,1141,929,963,706,901,717,11928
,1.8,Number of pregnancy test kits used at SC level,TOTAL,9763,10435,12881,13347,12724,13094,12790,12108,12357,8992,13055,13548,145094
,2.1.1.a,Number of deliveries conducted at Home and attended by trained SBA(i.e. Doctor or Nurse or ANM),TOTAL,2458,2397,2584,2513,2732,2766,2821,2844,2505,1847,2551,2299,30317
,2.1.1.b,Number of deliveries conducted at Home and attended by non trained SBA (i.e. trained TBA or Relatives etc.),TOTAL,7609,8149,8968,8589,8438,8979,8619,8857,8260,5509,7987,7093,97057
,2.1.1.c,Total number of deliveries conducted at Home and attended by trained or non-trained SBA (i.e. sum of 2.1.1.a and 2.1.1.b),TOTAL,10067,10546,11552,11102,11170,11745,11440,11701,10765,7356,10538,9392,127374
,2.1.2,Number of newborns visited within 24 hours of delivery for deliveries conducted at home,TOTAL,6658,6867,7642,7108,7324,7760,7499,7875,7122,4880,6856,6018,83609
,2.1.3,Number of mothers paid JSY incentive for deliveries conducted at home,TOTAL,139,191,166,146,212,174,122,123,142,145,246,132,1938
,2.2,Deliveries conducted at Public Institutions (Including C-Sections),TOTAL,25371,26973,29124,32350,35860,35809,35080,34891,32607,30099,30115,30705,378984
,2.2.1,"Out of 2.2, Number discharged under 48 hours of delivery",TOTAL,22513,23021,24816,27460,29930,28845,28690,28041,27192,24952,25393,25654,316507
,2.2.2.a,Number of mothers paid JSY Incentive for deliveries conducted at Public Institutions,TOTAL,14713,17918,18150,23116,25699,22670,22145,25943,22243,21684,19576,37259,271116
,2.2.2.b,Number of ASHAs paid JSY Incentive for deliveries conducted at Public Institutions,TOTAL,12255,16661,16210,21341,28518,22141,24743,25989,20533,19720,19770,54303,282184
,2.2.2.c,Number of cases of deliveries conducted at Public Institutions where JSY incentive was paid to ANMs or AWWs [only for High Performing States (HPS)],TOTAL,13,8,2,5,0,5,8,2,5,16,2,6,72
,2.3,Deliveries conducted at Private Institutions (Including C-Sections),TOTAL,12288,12579,12613,13483,14272,13973,12213,13052,12420,12808,13881,32596,176178
,2.3.1.a,Number of mothers paid JSY Incentive for deliveries conducted at accredited Private Institutions,TOTAL,123,209,196,304,324,379,224,210,223,221,401,2168,4982
,2.3.1.b,Number of ASHAs paid JSY Incentive for deliveries conducted at accredited Private Institutions,TOTAL,17,75,73,69,94,88,85,78,81,71,51,81,863
,2.3.1.c,Number of cases of deliveries conducted at accredited Private Institutions where JSY incentive was paid to ANMs or AWWs [only for High Performing States (HPS)],TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
,3.1.1,Number of Caesarean (C-Section) deliveries performed at PHCs (Primary Health Centre),TOTAL,3,0,0,0,0,0,0,0,0,2,0,0,5
,3.1.2,Number of Caesarean (C-Section) deliveries performed at CHCs (Community Health Centre),TOTAL,33,44,66,63,58,57,68,54,51,65,54,74,687
,3.1.3,Number of Caesarean (C-Section) deliveries performed at SDHs (Sub-divisional Hospital) or DHs (District Hospital),TOTAL,748,701,682,833,895,907,870,892,901,863,807,973,10072
,3.1.4,Number of Caesarean (C-Section) deliveries performed at other State owned public institutions,TOTAL,,,,,,,,,,,,,
,3.1.5,"Total Number of Caesarean (C-Section) deliveries performed at Public facilities i.e. PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 3.1.1 to 3.1.4)",TOTAL,784,745,748,896,953,964,938,946,952,930,861,1047,10764
,3.2,No. of C-section deliveries performed at Private facilities,TOTAL,2643,2549,2701,2913,3079,2784,2250,2373,1989,2433,2579,5987,34280
,4.1.1.a,Number of male live births,TOTAL,24777,25871,27306,29454,31701,31797,30140,30741,28935,26366,28114,37691,352893
,4.1.1.b,Number of female live births,TOTAL,22694,23857,25207,26965,29309,29390,28354,28628,26488,24239,26063,34905,326099
,4.1.1.c,Total number of male and female live births (4.1.1.a and 4.1.1.b),TOTAL,47471,49728,52513,56419,61010,61187,58494,59369,55423,50605,54177,72596,678992
,4.1.2,Number of still births,TOTAL,694,630,713,743,856,860,808,812,899,588,621,724,8948
,4.1.3,Number of Abortions (spontaneous or induced),TOTAL,1532,1449,1486,1444,1401,1453,1496,1338,1427,1226,1485,1466,17203
,4.2.1,Number of Newborns weighed at birth,TOTAL,43542,45971,48966,51982,56812,57119,54561,54676,51675,46755,50130,55367,617556
,4.2.2,Number of Newborns having weight less than 2.5 kg,TOTAL,3120,3350,3533,3908,4387,4804,4032,4210,3560,3289,3405,4223,45821
,4.3,Number of Newborns breast fed within 1 hour of birth,TOTAL,44090,46022,49196,52354,56903,57238,54507,54774,51783,46971,49954,55571,619363
,5.1.1,Number of cases of pregnant women with Obstetric Complications and attended at PHCs,TOTAL,64,43,50,35,53,47,68,49,136,100,61,56,762
,5.1.2,Number of cases of pregnant women with Obstetric Complications and attended at CHCs,TOTAL,740,665,843,859,925,996,1090,1097,947,989,904,733,10788
,5.1.3,Number of cases of pregnant women with Obstetric Complications and attended at SDHs or DHs,TOTAL,944,1146,1164,1584,1550,1533,1844,1142,814,838,1074,700,14333
,5.1.4,Number of cases of pregnant women with Obstetric Complications and attended at other State owned public institutions,TOTAL,,,,,,,,,,,,,
,5.1.5,"Number of cases of pregnant women with Obstetric Complications and attended at Public facilities i.e. PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 5.1.1 to 5.1.4)",TOTAL,1748,1854,2057,2478,2528,2576,3002,2288,1897,1927,2039,1489,25883
,5.2,Number of cases of pregnant women with Obstetric Complications and attended at Private facilities,TOTAL,674,504,482,831,746,778,654,933,588,652,696,702,8240
,5.3.1,Number of cases of complicated pregnancies treated with IV antibiotics,TOTAL,1976,1965,2048,3023,3022,2535,2476,2473,2144,2055,2176,1811,27704
,5.3.2,Number of cases of complicated pregnancies treated with IV Antihypertensive/Magsulph injection,TOTAL,614,601,689,821,898,833,786,954,844,808,859,870,9577
,5.3.3,Number of cases of complicated pregnancies treated with IV Oxytocis,TOTAL,1959,2283,2326,4164,3191,2508,2672,2433,2297,2465,2480,2170,30948
,5.3.4,Number of cases of complicated pregnancies treated with Blood Transfusion,TOTAL,181,158,176,211,213,253,224,169,222,187,200,228,2422
,6.1,Women getting post partum check-up within 48 hours after delivery,TOTAL,30850,31775,33318,36950,41254,41240,38478,38158,36162,33032,35312,37468,433997
,6.2,Women getting a post partum check up between 48 hours and 14 days after delivery,TOTAL,17540,17151,19636,20274,21106,21228,21021,21235,20438,15918,19369,18785,233701
,6.3,PNC maternal complications attended,TOTAL,284,204,199,259,561,179,249,302,233,184,324,169,3147
,7.1.1,Number of MTPs conducted at Public Institutions up to 12 weeks of pregnancy,TOTAL,299,294,342,368,344,310,303,282,340,328,423,346,3979
,7.1.2,Number of MTPs conducted at Public Institutions for more than 12 weeks of pregnancy,TOTAL,18,39,58,48,58,31,29,44,29,38,56,79,527
,7.1.3,Total number of MTPs conducted at Public Institutions (sum of items 7.1.1 and 7.1.2),TOTAL,317,333,400,416,402,341,332,326,369,366,479,425,4506
,7.2,Number of MTPs conducted at Private Facilities,TOTAL,537,525,592,529,479,533,518,503,601,497,538,498,6350
,8.1.a,Number of new cases of RTI/STI in males for which treatment was initiated,TOTAL,906,783,862,940,1208,1075,1231,1051,924,1144,1189,1020,12333
,8.1.b,Number of new cases of RTI/STI in females for which treatment was initiated,TOTAL,1584,1692,1996,1992,2328,1660,2046,2283,2058,2052,2589,1649,23929
,8.1.c,Total number of new cases of RTI/STI in males and females for which treatment was initiated (sum of items 8.1.a and 8.1.b),TOTAL,2490,2475,2858,2932,3536,2735,3277,3334,2982,3196,3778,2669,36262
,8.2,Number of suspected RTI/STI cases for whom wet mount test was conducted,TOTAL,0,3,0,1,0,14,549,319,0,5,0,0,891
,9.1.1.a,Number of NSV (No Scalpel Vasectomy) or Conventional Vasectomy conducted at PHCs,TOTAL,1,1,0,20,16,3,4,0,0,3,7,0,55
,9.1.1.b,Number of NSV or Conventional Vasectomy conducted at CHCs,TOTAL,51,25,31,375,202,142,87,137,251,247,331,225,2104
,9.1.1.c,Number of NSV or Conventional Vasectomy conducted at SDHs or DHs,TOTAL,33,9,14,71,73,41,20,23,37,52,47,39,459
,9.1.1.d,Number of NSV or Conventional Vasectomy conducted at other State owned public institutions,TOTAL,,,,,,,,,,,,,
,9.1.1.e,"Total Number of NSV or Conventional Vasectomy conducted at Public facilities i.e. PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 9.1.1.a to 9.1.1.d)",TOTAL,85,35,45,466,291,186,111,160,288,302,385,264,2618
,9.1.2,Number of NSV or Conventional Vasectomy conducted at Private facilities,TOTAL,145,43,59,35,37,43,35,105,80,42,67,62,753
,9.2.1.a,Number of Laparoscopic sterilizations conducted at PHCs,TOTAL,2,0,0,5,0,0,0,0,0,0,0,4,11
,9.2.1.b,Number of Laparoscopic sterilizations conducted at CHCs,TOTAL,3,0,2,171,158,41,43,239,308,317,606,482,2370
,9.2.1.c,Number of Laparoscopic sterilizations conducted at SDHs or DHs,TOTAL,12,12,7,156,30,6,20,17,48,0,0,162,470
,9.2.1.d,Number of Laparoscopic sterilizations conducted at other State owned public institutions,TOTAL,,,,,,,,,,,,,
,9.2.1.e,"Total Number of Laparoscopic sterilizations conducted at Public facilities i.e. PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 9.2.1.a to 9.2.1.d)",TOTAL,17,12,9,332,188,47,63,256,356,317,606,648,2851
,9.2.2,Number of Laparoscopic sterilizations conducted at Private facilities,TOTAL,53,18,41,105,95,90,41,3,7,3,217,402,1075
,9.3.1.a,Number of Mini-lap sterilizations conducted at PHCs,TOTAL,23,25,21,94,96,122,312,721,1009,2650,3041,1569,9683
,9.3.1.b,Number of Mini-lap sterilizations conducted at CHCs,TOTAL,308,109,85,1981,1613,1334,747,896,7672,13496,17378,5674,51293
,9.3.1.c,Number of Mini-lap sterilizations conducted at SDHs or DHs,TOTAL,299,127,82,200,195,154,90,241,1247,1934,2697,1531,8797
,9.3.1.d,Number of Mini-lap sterilizations conducted at other State owned public institutions,TOTAL,,,,,,,,,,,,,
,9.3.1.e,"Total Number of Mini-lap sterilizations conducted at Public facilities i.e. PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 9.3.1.a to 9.3.1.d)",TOTAL,630,261,188,2275,1904,1610,1149,1858,9928,18080,23116,8774,69773
,9.3.2,Number of Mini-lap sterilizations conducted at Private facilities,TOTAL,2581,1340,859,1615,1197,1134,1023,3766,6173,9759,8449,5503,43399
,9.4.1.a,Number of Post-Partum sterilizations conducted at PHCs,TOTAL,0,3,2,4,1,3,12,0,0,1,7,6,39
,9.4.1.b,Number of Post-Partum sterilizations conducted at CHCs,TOTAL,14,12,13,36,92,36,42,30,200,54,262,69,860
,9.4.1.c,Number of Post-Partum sterilizations conducted at SDHs or DHs,TOTAL,156,70,115,147,98,128,187,118,290,113,136,53,1611
,9.4.1.d,Number of Post-Partum sterilizations conducted at other State owned public institutions,TOTAL,,,,,,,,,,,,,
,9.4.1.e,"Total Number of Post-Partum sterilizations conducted at Public facilities i.e. PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 9.4.1.a to 9.4.1.d)",TOTAL,170,85,130,187,191,167,241,148,490,168,405,128,2510
,9.4.2,Number of Post-Partum sterilizations conducted at Private facilities,TOTAL,209,194,136,171,188,220,304,292,71,125,394,178,2482
,9.5.1.a,Number of IUCD Insertions conducted at SCs,TOTAL,3219,3261,3625,10004,4369,3473,3144,3114,3281,2215,3367,3322,46394
,9.5.1.b,Number of IUCD Insertions conducted at PHCs,TOTAL,383,361,372,725,464,448,345,325,318,312,381,429,4863
,9.5.1.c,Number of IUCD Insertions conducted at CHCs,TOTAL,1361,1504,1457,4426,2482,1892,1839,1974,2153,2064,2079,2232,25463
,9.5.1.d,Number of IUCD Insertions conducted at SDHs or DHs,TOTAL,491,539,545,859,759,680,468,507,554,472,524,635,7033
,9.5.1.e,Number of IUCD Insertions conducted at other State owned public institutions,TOTAL,,,,,,,,,,,,,
,9.5.1.f,"Total Number of IUCD Insertions conducted at Public facilities i.e. SC, PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 9.5.1.a to 9.5.1.e)",TOTAL,5454,5665,5999,16014,8074,6493,5796,5920,6306,5063,6351,6618,83753
,9.5.1A,"Out of above total, Post Partum (within 48 hours of delivery) IUCD insertions",TOTAL,1359,1412,1459,2123,2230,2099,2027,2093,2096,1998,1892,2305,23093
,9.5.2,Number of IUCD Insertions conducted at Private facilities,TOTAL,213,227,313,287,395,314,303,299,293,421,365,293,3723
,9.06,Number of IUCD removals,TOTAL,2550,2063,1945,2977,2315,2312,2023,1901,1946,1542,2085,2212,25871
,9.07,Number of Oral Pills cycles distributed,TOTAL,42562,41697,52915,89565,56999,60127,49614,47806,49352,35792,47137,50737,624303
,9.08,Number of Condom pieces distributed,TOTAL,216294,221496,249788,500380,280948,245019,219353,283908,282934,157226,286478,228299,3172123
,9.09,Number of Centchroman (weekly) pills given,TOTAL,1211,608,2081,1738,802,635,807,1745,1963,764,1345,1056,14755
,9.1,Number of Emergency Contraceptive Pills distributed,TOTAL,4536,4986,5360,15122,7794,6817,6143,4869,4776,3985,4857,4981,74226
,9.11.1.a,Number of cases of complications following male sterilization,TOTAL,0,0,0,10,0,1,0,32,14,0,3,2,62
,9.11.1.b,Number of cases of complications following female sterilization,TOTAL,0,3,0,4,8,6,0,18,7,4,9,12,71
,9.11.2.a,Number of failures following male sterilization,TOTAL,0,0,0,1,0,0,0,0,0,0,0,0,1
,9.11.2.b,Number of failures following female sterilization,TOTAL,0,0,0,0,0,0,0,0,0,2,0,0,2
,9.11.3.a,Number of deaths following male sterilization,TOTAL,1,0,0,0,0,0,0,0,0,0,0,0,1
,9.11.3.b,Number of deaths following female sterilization,TOTAL,1,0,0,0,0,0,0,1,0,2,0,0,4
,9.12,Number of Institutions having NSV trained doctors,TOTAL,202,188,192,201,199,211,201,205,214,226,223,238,-1
,10.1.01,Number of Infants (0 to 11 months old)received BCG immunisation,TOTAL,56671,53179,59007,62444,63915,65069,69278,69245,65806,52851,62509,68298,748272
,10.1.02,Number of Infants (0 to 11 months old) received DPT1 immunisation,TOTAL,9397,4688,4311,3022,1877,1483,1946,1466,1704,992,1184,1600,33670
,10.1.03,Number of Infants (0 to 11 months old) received DPT2 immunisation,TOTAL,31220,14915,10845,6693,2821,2209,2381,2206,1809,1176,1155,1446,78876
,10.1.04,Number of Infants (0 to 11 months old) received DPT3 immunisation,TOTAL,58932,33081,23558,13415,5889,3956,3442,2860,2178,1556,1341,1594,151802
,10.1.04A,Number of Infants (0 to 11 months old) received Pentavalent1 immunisation,TOTAL,52781,47242,53870,53135,53731,60756,67396,66978,66765,49230,64235,71097,707216
,10.1.04B,Number of Infants (0 to 11 months old) received Pentavalent2 immunisation,TOTAL,32542,44004,49878,50969,47828,54853,59350,62899,67729,47525,61837,69022,648436
,10.1.04C,Number of Infants (0 to 11 months old) received Pentavalent3 immunisation,TOTAL,4125,24899,42019,46756,44709,49068,55308,55961,63782,47417,60206,68304,562554
,10.1.05,Number of Infants (0 to 11 months old) received OPV 0 (Birth Dose),TOTAL,28333,28730,31181,34389,35992,37004,35593,36570,34830,30933,32660,34307,400522
,10.1.06,Number of Infants (0 to 11 months old) received OPV1 (First Dose),TOTAL,59023,49980,57427,55684,54726,62068,68849,68661,67794,49594,64724,72652,731182
,10.1.07,Number of Infants (0 to 11 months old) received OPV2 (Second Dose),TOTAL,60348,56086,58710,56902,49936,56785,61486,65320,68936,48495,62315,70901,716220
,10.1.08,Number of Infants (0 to 11 months old) received OPV3 (Third Dose),TOTAL,62590,55218,61832,58387,49424,52461,57797,58645,65187,48321,60415,69911,700188
,10.1.09A,Number of Infants (upto 48 hrs of age) received Hepatitis-B0 immunisation,TOTAL,16552,17290,18370,21136,23692,24357,22968,24373,22003,21553,21052,20926,254272
,10.1.09,Number of Infants (0 to 11 months old) received Hepatitis-B1 immunisation,TOTAL,8627,4611,3401,2836,1558,1288,982,992,920,684,802,898,27599
,10.1.10,Number of Infants (0 to 11 months old) received Hepatitis-B2 immunisation,TOTAL,30460,14456,9323,5960,2376,1783,1708,1425,1136,660,1125,781,71193
,10.1.11,Number of Infants (0 to 11 months old) received Hepatitis-B3 immunisation,TOTAL,58263,32267,21817,13111,5621,3665,3127,2352,1635,1001,979,1203,145041
,10.1.12,Number of Infants (0 to 11 months old) received Measles immunisation (First Dose),TOTAL,60178,57082,70113,62338,57723,55788,66263,61821,56963,40876,55210,76462,720817
,10.1.12B,Number of Infants (more than 16 months old) received Measles immunisation (Second Dose),TOTAL,53247,49399,58736,50846,43432,43748,56052,51562,52985,37451,51023,64103,612584
,10.1A,No. of Children aged 9 to 12 months who received JE 1st dose,TOTAL,15087,14886,17327,15192,12492,12637,14757,20114,13006,7600,10043,13569,166710
,10.1.13.a,Total number of male children (9 to 11 months old) fully immunised (BCG+DPT123/Pentavalent123+OPV123+Measles) during the month,TOTAL,30426,28679,35565,31815,29425,28611,33625,31675,29282,21167,28381,39501,368152
,10.1.13.b,Total number of female children (9 to 11 months old) fully immunised (BCG+DPT123/Pentavalent123+OPV123+Measles) during the month,TOTAL,27390,26123,32674,29048,26890,26118,30980,28788,26653,18790,25831,35410,334695
,10.1.13.c,Total number of children (9 to 11 months old) fully immunised (BCG+DPT123/Pentavalent123+OPV123+Measles) during the month (sum of items 10.1.13.a and 10.1.13.b),TOTAL,57816,54802,68239,60863,56315,54729,64605,60463,55935,39957,54212,74911,702847
,10.2.1,Number of Infants (more than 16 months old) received DPT Booster dose,TOTAL,56795,51960,61296,53078,43771,46497,57875,54211,55199,39342,53034,65350,638408
,10.2.2,Number of Infants (more than 16 months old) received OPV Booster dose,TOTAL,56570,51587,60953,52702,43117,46083,57691,53964,55028,39128,52768,65432,635023
,10.2.3,"Number of Infants (more than 16 months old) received Measles, Mumps, Rubella (MMR) Vaccination",TOTAL,41,8,228,17,32,14,28,87,168,111,209,170,1113
,10.3.1.a,Total number of male children (12 to 23 months old) fully immunised (BCG+DPT123/Pentavalent123+OPV123+Measles) during the month,TOTAL,10714,10313,11841,10521,9152,9446,12475,11994,12038,8531,11637,13661,132323
,10.3.1.b,Total number of female children (12 to 23 months old) fully immunised (BCG+DPT123/Pentavalent123+OPV123+Measles) during the month,TOTAL,9781,9369,10764,9695,8026,8494,11278,10885,10805,7541,10659,12449,119746
,10.3.1.c,Total number of children (12 to 23 months old) fully immunised (BCG+DPT123+OPV123/Pentavalent123+Measles) during the month (sum of items 10.3.1.a and 10.3.1.b),TOTAL,20495,19682,22605,20216,17178,17940,23753,22879,22843,16072,22296,26110,252069
,10.3.2,Number of children (more than 5 years old) given DT5,TOTAL,15240,15532,21805,17307,15814,17308,19962,21307,24103,16369,25707,35005,245459
,10.3.3,Number of children (more than 10 years old) given TT10,TOTAL,20150,19857,22148,21036,19801,20997,21144,23112,22073,15755,20617,22809,249499
,10.3.4,Number of children (more than 16 years old) given TT16,TOTAL,21338,21059,23222,23928,22439,22874,23012,23279,23353,17553,22676,23888,268621
,10.3.5.a,Number of cases of Abscess reported following immunisation [Adverse Event Following Immunisation (AEFI)],TOTAL,512,451,522,510,632,681,527,526,544,468,521,567,6461
,10.3.5.b,Number of cases of Death reported following immunisation [Adverse Event Following Immunisation (AEFI)],TOTAL,1,0,0,0,0,2,0,0,0,0,0,0,3
,10.3.5.c,Number of cases of other complications reported following immunisation [Adverse Event Following Immunisation (AEFI)],TOTAL,477,439,475,374,504,497,538,432,440,421,441,570,5608
,10.4.1,Number of Immunisation sessions planned to be held during the month,TOTAL,37209,36772,38087,37892,34506,35792,39140,39664,40410,32618,37427,38991,448508
,10.4.2,Number of Immunisation sessions held during the month,TOTAL,36544,34971,37556,37069,32780,35059,38438,38635,39291,28057,35071,39216,432687
,10.4.3,Number of Immunisation sessions held during the month where ASHAs were present,TOTAL,30805,29530,31604,31300,27770,30027,32866,32997,33711,24225,30164,33742,368741
,10.5.1,Number of children (more than 16 months old) received Japanese Encephalitis (JE) vaccination,TOTAL,15509,19088,19443,15386,9036,8565,11434,11305,11680,7495,9262,12645,150848
,11.1.1,Number of children (9 months to 5 years old) administered 1st dose of Vitamin A (Dose-1),TOTAL,10807,23779,315169,77964,40319,38517,45534,41241,36919,23876,49531,43464,747120
,11.1.2,Number of children (9 months to 5 years old) were administered 5th dose of Vitamin A (Dose-5),TOTAL,1698,5944,354296,51238,6578,6047,7497,7359,9164,7184,21589,14656,493250
,11.1.3,Number of children (9 months to 5 years old) administered 9th dose of Vitamin A (Dose-9),TOTAL,625,2704,286082,37440,3188,2698,2792,2916,3285,2690,9694,8361,362475
,12.1,Number of cases of Diptheria reported in children below 5 years of age,TOTAL,0,0,0,0,1,6,0,0,4,1,0,0,12
,12.2,Number of cases of Pertusis reported in children below 5 years of age,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
,12.3,Number of cases of Tetanus neonatarum reported in children below 5 years of age,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
,12.4,Number of cases of Tetanus other than neonatarum reported in children below 5 years of age,TOTAL,0,0,0,2,2,1,0,0,0,2,1,1,9
,12.5,Number of cases of Polio reported in children below 5 years of age,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
,12.6,Number of cases of Measles reported in children below 5 years of age,TOTAL,337,173,705,294,240,103,134,124,178,114,331,295,3028
,12.7,Number of cases of Diarrhoea and Dehydration reported in children below 5 years of age,TOTAL,2267,2281,2443,2819,2835,2413,2269,2096,2085,1763,1843,1804,26918
,12.8,Number of cases of Malaria reported in children below 5 years of age,TOTAL,719,1093,1350,1659,1914,1681,1832,2045,1691,861,1193,1161,17199
,12.9,Number of children below 5 years of age admitted with Respiratory Infections,TOTAL,136,221,131,94,135,120,103,125,130,101,115,138,1549
,13.1,Number of Patients operated for cataract,TOTAL,729,278,365,445,627,776,1911,1083,2710,2980,4845,3957,20706
,13.2,Number of Intraocular Lens(IOL) implantations,TOTAL,604,190,219,384,504,534,1120,929,1452,3382,5289,4104,18711
,13.3,Number of School children detected with Refractive errors,TOTAL,1660,1067,1186,2960,1668,2001,4001,2335,2928,3534,1693,1002,26035
,13.4,Number of children provided free glasses,TOTAL,437,308,230,170,568,798,592,517,654,926,498,342,6040
